i rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c3 c6 c7 joules timestamp
3145 28 40944 3 8012 0 0 0 0 0 0 0 0 11308415383992
3146 19 27694 2 66 0 0 0 0 0 0 0 0 11308415758324
3147 0 0 8 60626 0 0 0 0 0 0 0 0 11308416131360
3148 28 40944 3 8012 0 0 0 0 0 0 0 0 11308416506515
3149 19 27694 2 66 0 0 0 0 0 0 0 0 11308416881126
3150 0 0 8 60626 161041911034 364537391651 372760702628 354810926 4896817823 0 10027251130788 752156327 11308417253651
3151 28 40944 3 8012 0 0 0 0 0 0 0 0 11308417629326
3152 19 27694 2 66 0 0 0 0 0 0 0 0 11308418003658
3153 0 0 8 60626 0 0 0 0 0 0 0 0 11308418375670
3154 28 40944 3 8012 0 0 0 0 0 0 0 0 11308418751550
3155 19 27694 2 66 0 0 0 0 0 0 0 0 11308419126045
3156 0 0 8 60626 0 0 0 0 0 0 0 0 11308419498686
3157 27 39430 3 8012 0 0 0 0 0 0 0 0 11308419874033
3158 20 29208 2 66 161042256551 364537967363 372762033989 354814315 4896817823 0 10027251130788 752157554 11308420248316
3159 0 0 8 60626 0 0 0 0 0 0 0 0 11308420621073
3160 28 40944 3 8012 0 0 0 0 0 0 0 0 11308420996440
3161 19 27694 2 66 0 0 0 0 0 0 0 0 11308421370471
3162 0 0 8 60626 0 0 0 0 0 0 0 0 11308421743846
3163 28 40944 3 8012 0 0 0 0 0 0 0 0 11308422118914
3164 19 27694 2 66 0 0 0 0 0 0 0 0 11308422493362
3165 0 0 8 60626 0 0 0 0 0 0 0 0 11308422866108
3166 27 39430 3 8012 161042559339 364538467695 372763192191 354817313 4896817823 0 10027251130788 752158720 11308423241707
3167 20 29208 2 66 0 0 0 0 0 0 0 0 11308423616057
3168 0 0 8 60626 0 0 0 0 0 0 0 0 11308423989055
3169 28 40944 3 8012 0 0 0 0 0 0 0 0 11308424363804
3170 19 27694 2 66 0 0 0 0 0 0 0 0 11308424738551
3171 0 0 8 60626 0 0 0 0 0 0 0 0 11308425110708
3172 18 25804 3 8012 0 0 0 0 0 0 0 0 11308425486307
3173 29 42834 2 66 0 0 0 0 0 0 0 0 11308425861295
3174 0 0 8 60626 161042864885 364538982630 372764383482 354819820 4896817823 0 10027251130788 752159967 11308426233124
3175 28 40944 3 8012 0 0 0 0 0 0 0 0 11308426608723
3176 19 27694 2 66 0 0 0 0 0 0 0 0 11308426983238
3177 0 0 8 60626 0 0 0 0 0 0 0 0 11308427355743
3178 28 40944 3 8012 0 0 0 0 0 0 0 0 11308427731090
3179 19 27694 2 66 0 0 0 0 0 0 0 0 11308428105944
3180 0 0 8 60626 0 0 0 0 0 0 0 0 11308428478585
3181 28 40944 3 8012 0 0 0 0 0 0 0 0 11308428853468
3182 19 27694 2 66 161043206208 364539550712 372765695384 354822937 4896817823 0 10027251130788 752161142 11308429228447
3183 0 0 8 60626 0 0 0 0 0 0 0 0 11308429600740
3184 28 40944 3 8012 0 0 0 0 0 0 0 0 11308429975641
3185 19 27694 2 66 0 0 0 0 0 0 0 0 11308430350457
3186 0 0 8 60626 0 0 0 0 0 0 0 0 11308430723852
3187 28 40944 3 8012 0 0 0 0 0 0 0 0 11308431098773
3188 19 27694 2 66 0 0 0 0 0 0 0 0 11308431473270
3189 0 0 8 60626 0 0 0 0 0 0 0 0 11308431845813
3190 28 40944 3 8012 161043512372 364540050802 372766853992 354825647 4896817823 0 10027251130788 752162359 11308432221586
3191 19 27694 2 66 0 0 0 0 0 0 0 0 11308432595666
3192 0 0 8 60626 0 0 0 0 0 0 0 0 11308432968963
3193 28 40944 3 8012 0 0 0 0 0 0 0 0 11308433343857
3194 19 27694 2 66 0 0 0 0 0 0 0 0 11308433718218
3195 0 0 8 60626 0 0 0 0 0 0 0 0 11308434090723
3196 25 36402 3 8012 0 0 0 0 0 0 0 0 11308434466389
3197 22 32236 2 66 0 0 0 0 0 0 0 0 11308434840721
3198 0 0 8 60626 161043813112 364540552683 372768014050 354828384 4896817823 0 10027251130788 752163578 11308435213853
3199 29 42458 3 8012 0 0 0 0 0 0 0 0 11308435589153
3200 18 26180 2 66 0 0 0 0 0 0 0 0 11308435963137
3201 0 0 8 60626 0 0 0 0 0 0 0 0 11308436336173
3202 28 40944 3 8012 0 0 0 0 0 0 0 0 11308436711346
3203 19 27694 2 66 0 0 0 0 0 0 0 0 11308437085823
3204 0 0 8 60626 0 0 0 0 0 0 0 0 11308437459062
3205 27 39430 3 8012 0 0 0 0 0 0 0 0 11308437834188
3206 20 29208 2 66 161044158590 364541124445 372769334420 354831578 4896817823 0 10027251130788 752164881 11308438208277
3207 0 0 8 60626 0 0 0 0 0 0 0 0 11308438581933
3208 32 47000 3 8012 0 0 0 0 0 0 0 0 11308438956729
3209 15 21638 2 66 0 0 0 0 0 0 0 0 11308439331215
3210 0 0 8 60626 0 0 0 0 0 0 0 0 11308439704503
3211 27 39430 3 8012 0 0 0 0 0 0 0 0 11308440079502
3212 20 29208 2 66 0 0 0 0 0 0 0 0 11308440453564
3213 0 0 8 60626 0 0 0 0 0 0 0 0 11308440825846
3214 28 40944 3 8012 161044470608 364541630106 372770506629 354834228 4896817823 0 10027251130788 752165994 11308441201474
3215 19 27694 2 66 0 0 0 0 0 0 0 0 11308441575438
3216 0 0 8 60626 0 0 0 0 0 0 0 0 11308441948505
3217 28 40944 3 8012 0 0 0 0 0 0 0 0 11308442324151
3218 19 27694 2 66 0 0 0 0 0 0 0 0 11308442698193
3219 0 0 8 60626 0 0 0 0 0 0 0 0 11308443071568
3220 28 40944 3 8012 0 0 0 0 0 0 0 0 11308443446732
3221 19 27694 2 66 0 0 0 0 0 0 0 0 11308443820870
3222 0 0 8 60626 161044769609 364542141924 372771690641 354836828 4896817823 0 10027251130788 752167222 11308444193839
3223 28 40944 3 8012 0 0 0 0 0 0 0 0 11308444568403
3224 19 27694 2 66 0 0 0 0 0 0 0 0 11308444943460
3225 0 0 8 60626 0 0 0 0 0 0 0 0 11308445316284
3226 19 27318 3 8012 0 0 0 0 0 0 0 0 11308445691263
3227 28 41320 2 66 0 0 0 0 0 0 0 0 11308446066070
3228 0 0 8 60626 0 0 0 0 0 0 0 0 11308446438903
3229 27 39430 3 8012 0 0 0 0 0 0 0 0 11308446814424
3230 20 29208 2 66 161045118878 364542718860 372773024583 354840376 4896817823 0 10027251130788 752168432 11308447188504
3231 0 0 8 60626 0 0 0 0 0 0 0 0 11308447561241
3232 28 40944 3 8012 0 0 0 0 0 0 0 0 11308447937304
3233 19 27694 2 66 0 0 0 0 0 0 0 0 11308448311366
3234 0 0 8 60626 0 0 0 0 0 0 0 0 11308448683987
3235 28 40944 3 8012 0 0 0 0 0 0 0 0 11308449059169
3236 19 27694 2 66 0 0 0 0 0 0 0 0 11308449433655
3237 0 0 8 60626 0 0 0 0 0 0 0 0 11308449806566
3238 28 40944 3 8012 161045423588 364543216801 372774177420 354843171 4896817823 0 10027251130788 752169642 11308450181141
3239 19 27694 2 66 0 0 0 0 0 0 0 0 11308450555946
3240 0 0 8 60626 0 0 0 0 0 0 0 0 11308450928451
3241 28 40944 3 8012 0 0 0 0 0 0 0 0 11308451303818
3242 19 27694 2 66 0 0 0 0 0 0 0 0 11308451678266
3243 0 0 8 60626 0 0 0 0 0 0 0 0 11308452050789
3244 28 40944 3 8012 0 0 0 0 0 0 0 0 11308452426165
3245 19 27694 2 66 0 0 0 0 0 0 0 0 11308452800885
3246 0 0 8 60626 161045729663 364543747346 372775405106 354845725 4896817823 0 10027251130788 752170891 11308453173921
3247 28 40944 3 8012 0 0 0 0 0 0 0 0 11308453549103
3248 19 27694 2 66 0 0 0 0 0 0 0 0 11308453923667
3249 0 0 8 60626 0 0 0 0 0 0 0 0 11308454296424
3250 27 39430 3 8012 0 0 0 0 0 0 0 0 11308454671046
3251 20 29208 2 66 0 0 0 0 0 0 0 0 11308455045775
3252 0 0 8 60626 0 0 0 0 0 0 0 0 11308455418860
3253 28 40944 3 8012 0 0 0 0 0 0 0 0 11308455793917
3254 19 27694 2 66 161046072376 364544314361 372776716167 354849013 4896817823 0 10027251130788 752172066 11308456167756
3255 0 0 8 60626 0 0 0 0 0 0 0 0 11308456540879
3256 28 40944 3 8012 0 0 0 0 0 0 0 0 11308456916362
3257 19 27694 2 66 0 0 0 0 0 0 0 0 11308457291042
3258 0 0 8 60626 0 0 0 0 0 0 0 0 11308457663266
3259 27 39430 3 8012 0 0 0 0 0 0 0 0 11308458038854
3260 20 29208 2 66 0 0 0 0 0 0 0 0 11308458413554
3261 0 0 8 60626 0 0 0 0 0 0 0 0 11308458786485
3262 27 39430 3 8012 161046377411 364544818263 372777881619 354852008 4896817823 0 10027251130788 752173305 11308459160962
3263 20 29208 2 66 0 0 0 0 0 0 0 0 11308459536579
3264 0 0 8 60626 0 0 0 0 0 0 0 0 11308459908890
3265 11 15206 3 8012 0 0 0 0 0 0 0 0 11308460283793
3266 17 25738 2 66 0 0 0 0 0 0 0 0 11308460657748
3267 19 27694 2 66 0 0 0 0 0 0 0 0 11308461032872
3268 0 0 8 60626 0 0 0 0 0 0 0 0 11308461405736
3269 28 40944 3 8012 0 0 0 0 0 0 0 0 11308461780851
3270 19 27694 2 66 161046683770 364545344831 372779100750 354854718 4896817823 0 10027251130788 752174486 11308462154893
3271 0 0 8 60626 0 0 0 0 0 0 0 0 11308462528054
3272 28 40944 3 8012 0 0 0 0 0 0 0 0 11308462903189
3273 19 27694 2 66 0 0 0 0 0 0 0 0 11308463277956
3274 0 0 8 60626 0 0 0 0 0 0 0 0 11308463650557
3275 27 39430 3 8012 0 0 0 0 0 0 0 0 11308464025846
3276 20 29208 2 66 0 0 0 0 0 0 0 0 11308464400305
3277 0 0 8 60626 0 0 0 0 0 0 0 0 11308464772944
3278 28 40944 3 8012 161046992413 364545847812 372780267130 354857447 4896817823 0 10027251130788 752175720 11308465148369
3279 19 27694 2 66 0 0 0 0 0 0 0 0 11308465522730
3280 0 0 8 60626 0 0 0 0 0 0 0 0 11308465895719
3281 28 40944 3 8012 0 0 0 0 0 0 0 0 11308466270698
3282 19 27694 2 66 0 0 0 0 0 0 0 0 11308466645300
3283 0 0 8 60626 0 0 0 0 0 0 0 0 11308467017961
3284 28 40944 3 8012 0 0 0 0 0 0 0 0 11308467393250
3285 19 27694 2 66 0 0 0 0 0 0 0 0 11308467767194
3286 0 0 8 60626 161047286799 364546344017 372781412630 354860087 4896817823 0 10027251130788 752176909 11308468140116
3287 28 40944 3 8012 0 0 0 0 0 0 0 0 11308468516072
3288 19 27694 2 66 0 0 0 0 0 0 0 0 11308468890277
3289 0 0 8 60626 0 0 0 0 0 0 0 0 11308469262579
3290 28 40944 3 8012 0 0 0 0 0 0 0 0 11308469638314
3291 19 27694 2 66 0 0 0 0 0 0 0 0 11308470012878
3292 0 0 8 60626 0 0 0 0 0 0 0 0 11308470385575
3293 28 40944 3 8012 0 0 0 0 0 0 0 0 11308470760420
3294 19 27694 2 66 161047627342 364546912341 372782724793 354863427 4896817823 0 10027251130788 752178116 11308471135120
3295 0 0 8 60626 0 0 0 0 0 0 0 0 11308471507469
3296 19 27318 3 8012 0 0 0 0 0 0 0 0 11308471882990
3297 28 41320 2 66 0 0 0 0 0 0 0 0 11308472258473
3298 0 0 8 60626 0 0 0 0 0 0 0 0 11308472630581
3299 28 40944 3 8012 0 0 0 0 0 0 0 0 11308473006102
3300 19 27694 2 66 0 0 0 0 0 0 0 0 11308473380463
3301 0 0 8 60626 0 0 0 0 0 0 0 0 11308473754438
3302 28 40944 3 8012 161047934367 364547408803 372783874295 354866247 4896817823 0 10027251130788 752179337 11308474128529
3303 19 27694 2 66 0 0 0 0 0 0 0 0 11308474502763
3304 0 0 8 60626 0 0 0 0 0 0 0 0 11308474875732
3305 28 40944 3 8012 0 0 0 0 0 0 0 0 11308475250325
3306 19 27694 2 66 0 0 0 0 0 0 0 0 11308475625672
3307 0 0 8 60626 0 0 0 0 0 0 0 0 11308475998246
3308 28 40944 3 8012 0 0 0 0 0 0 0 0 11308476372422
3309 19 27694 2 66 0 0 0 0 0 0 0 0 11308476747479
3310 0 0 8 60626 161048232180 364547906334 372785024493 354868891 4896817823 0 10027251130788 752181757 11308477120091
3311 28 40944 3 8012 0 0 0 0 0 0 0 0 11308477495554
3312 19 27694 2 66 0 0 0 0 0 0 0 0 11308477869953
3313 0 0 8 60626 0 0 0 0 0 0 0 0 11308478242643
3314 28 40944 3 8012 0 0 0 0 0 0 0 0 11308478618077
3315 19 27694 2 66 0 0 0 0 0 0 0 0 11308478992630
3316 0 0 8 60626 0 0 0 0 0 0 0 0 11308479365726
3317 28 40944 3 8012 0 0 0 0 0 0 0 0 11308479740357
3318 19 27694 2 66 161048574565 364548473862 372786334655 354872203 4896817823 0 10027251130788 752182968 11308480115202
3319 0 0 8 60626 0 0 0 0 0 0 0 0 11308480488102
3320 27 39430 3 8012 0 0 0 0 0 0 0 0 11308480863188
3321 20 29208 2 66 0 0 0 0 0 0 0 0 11308481237694
3322 0 0 8 60626 0 0 0 0 0 0 0 0 11308481610373
3323 27 39430 3 8012 0 0 0 0 0 0 0 0 11308481985575
3324 20 29208 2 66 0 0 0 0 0 0 0 0 11308482360110
3325 0 0 8 60626 0 0 0 0 0 0 0 0 11308482733264
3326 28 40944 3 8012 161048883342 364548972880 372787489290 354874910 4896817823 0 10027251130788 752184179 11308483108165
3327 19 27694 2 66 0 0 0 0 0 0 0 0 11308483482700
3328 0 0 8 60626 0 0 0 0 0 0 0 0 11308483855129
3329 28 40944 3 8012 0 0 0 0 0 0 0 0 11308484230369
3330 19 27694 2 66 0 0 0 0 0 0 0 0 11308484605765
3331 0 0 8 60626 0 0 0 0 0 0 0 0 11308484978308
3332 37 54570 3 8012 0 0 0 0 0 0 0 0 11308485353490
3333 10 14068 2 66 0 0 0 0 0 0 0 0 11308485727456
3334 0 0 8 60626 161049184213 364549481105 372788665269 354877681 4896817823 0 10027251130788 752185403 11308486100066
3335 28 40944 3 8012 0 0 0 0 0 0 0 0 11308486475810
3336 19 27694 2 66 0 0 0 0 0 0 0 0 11308486850490
3337 0 0 8 60626 0 0 0 0 0 0 0 0 11308487223401
3338 28 40944 3 8012 0 0 0 0 0 0 0 0 11308487598565
3339 19 27694 2 66 0 0 0 0 0 0 0 0 11308487972259
3340 0 0 8 60626 0 0 0 0 0 0 0 0 11308488345431
3341 28 40944 3 8012 0 0 0 0 0 0 0 0 11308488720912
3342 19 27694 2 66 161049526710 364550050155 372789979549 354881001 4896817823 0 10027251130788 752186629 11308489095487
3343 0 0 8 60626 0 0 0 0 0 0 0 0 11308489467624
3344 28 40944 3 8012 0 0 0 0 0 0 0 0 11308489843937
3345 19 27694 2 66 0 0 0 0 0 0 0 0 11308490218095
3346 0 0 8 60626 0 0 0 0 0 0 0 0 11308490590716
3347 28 40944 3 8012 0 0 0 0 0 0 0 0 11308490965088
3348 19 27694 2 66 0 0 0 0 0 0 0 0 11308491340598
3349 0 0 8 60626 0 0 0 0 0 0 0 0 11308491712784
3350 23 33374 3 8012 161049826403 364550542173 372791120670 354883713 4896817823 0 10027251130788 752187822 11308492088450
3351 24 35264 2 66 0 0 0 0 0 0 0 0 11308492462927
3352 0 0 8 60626 0 0 0 0 0 0 0 0 11308492835617
3353 26 37916 3 8012 0 0 0 0 0 0 0 0 11308493211040
3354 21 30722 2 66 0 0 0 0 0 0 0 0 11308493585267
3355 0 0 8 60626 0 0 0 0 0 0 0 0 11308493958033
3356 27 39430 3 8012 0 0 0 0 0 0 0 0 11308494333534
3357 20 29208 2 66 0 0 0 0 0 0 0 0 11308494707614
3358 0 0 8 60626 161050139331 364551060122 372792318283 354886426 4896817823 0 10027251130788 752189054 11308495080159
3359 28 40944 3 8012 0 0 0 0 0 0 0 0 11308495455805
3360 19 27694 2 66 0 0 0 0 0 0 0 0 11308495830378
3361 0 0 8 60626 0 0 0 0 0 0 0 0 11308496203019
3362 28 40944 3 8012 0 0 0 0 0 0 0 0 11308496578511
3363 19 27694 2 66 0 0 0 0 0 0 0 0 11308496953278
3364 0 0 8 60626 0 0 0 0 0 0 0 0 11308497325879
3365 28 40944 3 8012 0 0 0 0 0 0 0 0 11308497701440
3366 19 27694 2 66 161050484890 364551634398 372793643525 354889741 4896817823 0 10027251130788 752190235 11308498075520
3367 0 0 8 60626 0 0 0 0 0 0 0 0 11308498447668
3368 28 40944 3 8012 0 0 0 0 0 0 0 0 11308498823091
3369 19 27694 2 66 0 0 0 0 0 0 0 0 11308499197521
3370 0 0 8 60626 0 0 0 0 0 0 0 0 11308499570673
3371 27 39430 3 8012 0 0 0 0 0 0 0 0 11308499945721
3372 20 29208 2 66 0 0 0 0 0 0 0 0 11308500320401
3373 0 0 8 60626 0 0 0 0 0 0 0 0 11308500692663
3374 27 39430 3 8012 161050791348 364552139019 372794813356 354892494 4896817823 0 10027251130788 752191454 11308501068253
3375 20 29208 2 66 0 0 0 0 0 0 0 0 11308501442710
3376 0 0 8 60626 0 0 0 0 0 0 0 0 11308501815215
3377 28 40944 3 8012 0 0 0 0 0 0 0 0 11308502190620
3378 19 27694 2 66 0 0 0 0 0 0 0 0 11308502564778
3379 0 0 8 60626 0 0 0 0 0 0 0 0 11308502938443
3380 28 40944 3 8012 0 0 0 0 0 0 0 0 11308503312958
3381 19 27694 2 66 0 0 0 0 0 0 0 0 11308503687629
3382 0 0 8 60626 161051090948 364552637759 372795967904 354895021 4896817823 0 10027251130788 752192658 11308504060685
3383 28 40944 3 8012 0 0 0 0 0 0 0 0 11308504435617
3384 19 27694 2 66 0 0 0 0 0 0 0 0 11308504810906
3385 0 0 8 60626 0 0 0 0 0 0 0 0 11308505183353
3386 28 40944 3 8012 0 0 0 0 0 0 0 0 11308505557703
3387 19 27694 2 66 0 0 0 0 0 0 0 0 11308505932829
3388 0 0 8 60626 0 0 0 0 0 0 0 0 11308506305836
3389 11 15206 3 8012 0 0 0 0 0 0 0 0 11308506680632
3390 17 25738 2 66 161051394811 364553143705 372797138605 354897888 4896817823 0 10027251130788 752193898 11308507054375
3391 19 27694 2 66 0 0 0 0 0 0 0 0 11308507429450
3392 0 0 8 60626 0 0 0 0 0 0 0 0 11308507802207
3393 28 40944 3 8012 0 0 0 0 0 0 0 0 11308508177110
3394 19 27694 2 66 0 0 0 0 0 0 0 0 11308508552080
3395 0 0 8 60626 0 0 0 0 0 0 0 0 11308508924672
3396 28 40944 3 8012 0 0 0 0 0 0 0 0 11308509300617
3397 19 27694 2 66 0 0 0 0 0 0 0 0 11308509674418
3398 0 0 8 60626 161051692777 364553650376 372798308523 354900411 4896817823 0 10027251130788 752195076 11308510047251
3399 28 40944 3 8012 0 0 0 0 0 0 0 0 11308510422212
3400 19 27694 2 66 0 0 0 0 0 0 0 0 11308510797037
3401 0 0 8 60626 0 0 0 0 0 0 0 0 11308511169852
3402 28 40944 3 8012 0 0 0 0 0 0 0 0 11308511545150
3403 19 27694 2 66 0 0 0 0 0 0 0 0 11308511919627
3404 0 0 8 60626 0 0 0 0 0 0 0 0 11308512292616
3405 25 36402 3 8012 0 0 0 0 0 0 0 0 11308512667818
3406 22 32236 2 66 161052038185 364554213173 372799608477 354903529 4896817823 0 10027251130788 752196289 11308513042092
3407 0 0 8 60626 0 0 0 0 0 0 0 0 11308513415079
3408 28 40944 3 8012 0 0 0 0 0 0 0 0 11308513789991
3409 19 27694 2 66 0 0 0 0 0 0 0 0 11308514163917
3410 0 0 8 60626 0 0 0 0 0 0 0 0 11308514537448
3411 28 40944 3 8012 0 0 0 0 0 0 0 0 11308514912842
3412 19 27694 2 66 0 0 0 0 0 0 0 0 11308515287136
3413 0 0 8 60626 0 0 0 0 0 0 0 0 11308515660172
3414 28 40944 3 8012 161052341101 364554703446 372800746379 354906442 4896817823 0 10027251130788 752197539 11308516035472
3415 19 27694 2 66 0 0 0 0 0 0 0 0 11308516409572
3416 0 0 8 60626 0 0 0 0 0 0 0 0 11308516781903
3417 28 40944 3 8012 0 0 0 0 0 0 0 0 11308517157433
3418 19 27694 2 66 0 0 0 0 0 0 0 0 11308517532064
3419 0 0 8 60626 0 0 0 0 0 0 0 0 11308517905024
3420 15 21262 3 8012 0 0 0 0 0 0 0 0 11308518279927
3421 32 47376 2 66 0 0 0 0 0 0 0 0 11308518654790
3422 0 0 8 60626 161052638148 364555199225 372801894170 354909004 4896817823 0 10027251130788 752198735 11308519027431
3423 28 40944 3 8012 0 0 0 0 0 0 0 0 11308519403126
3424 19 27694 2 66 0 0 0 0 0 0 0 0 11308519777516
3425 0 0 8 60626 0 0 0 0 0 0 0 0 11308520149963
3426 28 40944 3 8012 0 0 0 0 0 0 0 0 11308520524971
3427 19 27694 2 66 0 0 0 0 0 0 0 0 11308520899660
3428 0 0 8 60626 0 0 0 0 0 0 0 0 11308521271973
3429 28 40944 3 8012 0 0 0 0 0 0 0 0 11308521648199
3430 19 27694 2 66 161052979179 364555772360 372803217556 354912135 4896817823 0 10027251130788 752199958 11308522022174
3431 0 0 8 60626 0 0 0 0 0 0 0 0 11308522394407
3432 28 40944 3 8012 0 0 0 0 0 0 0 0 11308522769687
3433 19 27694 2 66 0 0 0 0 0 0 0 0 11308523144503
3434 0 0 8 60626 0 0 0 0 0 0 0 0 11308523517646
3435 28 40944 3 8012 0 0 0 0 0 0 0 0 11308523892373
3436 19 27694 2 66 0 0 0 0 0 0 0 0 11308524266986
3437 0 0 8 60626 0 0 0 0 0 0 0 0 11308524640004
3438 28 40944 3 8012 161053285285 364556277964 372804390954 354914870 4896817823 0 10027251130788 752201211 11308525014916
3439 19 27694 2 66 0 0 0 0 0 0 0 0 11308525389451
3440 0 0 8 60626 0 0 0 0 0 0 0 0 11308525762496
3441 28 40944 3 8012 0 0 0 0 0 0 0 0 11308526137332
3442 19 27694 2 66 0 0 0 0 0 0 0 0 11308526512099
3443 0 0 8 60626 0 0 0 0 0 0 0 0 11308526885048
3444 27 39430 3 8012 0 0 0 0 0 0 0 0 11308527259940
3445 20 29208 2 66 0 0 0 0 0 0 0 0 11308527634417
3446 0 0 8 60626 161053585604 364556784717 372805562960 354917407 4896817823 0 10027251130788 752202378 11308528007687
3447 28 40944 3 8012 0 0 0 0 0 0 0 0 11308528382164
3448 19 27694 2 66 0 0 0 0 0 0 0 0 11308528756882
3449 0 0 8 60626 0 0 0 0 0 0 0 0 11308529129967
3450 28 40944 3 8012 0 0 0 0 0 0 0 0 11308529504986
3451 19 27694 2 66 0 0 0 0 0 0 0 0 11308529879434
3452 0 0 8 60626 0 0 0 0 0 0 0 0 11308530252644
3453 28 40944 3 8012 0 0 0 0 0 0 0 0 11308530627565
3454 19 27694 2 66 161053924708 364557342670 372806851894 354920803 4896817823 0 10027251130788 752203560 11308531001839
3455 0 0 8 60626 0 0 0 0 0 0 0 0 11308531374413
3456 28 40944 3 8012 0 0 0 0 0 0 0 0 11308531749720
3457 19 27694 2 66 0 0 0 0 0 0 0 0 11308532124458
3458 0 0 8 60626 0 0 0 0 0 0 0 0 11308532497496
3459 22 31860 3 8012 0 0 0 0 0 0 0 0 11308532872397
3460 25 36778 2 66 0 0 0 0 0 0 0 0 11308533247329
3461 0 0 8 60626 0 0 0 0 0 0 0 0 11308533620008
3462 28 40944 3 8012 161054234272 364557849126 372808024219 354923728 4896817823 0 10027251130788 752204799 11308533995558
3463 19 27694 2 66 0 0 0 0 0 0 0 0 11308534368933
3464 0 0 8 60626 0 0 0 0 0 0 0 0 11308534742288
3465 28 40944 3 8012 0 0 0 0 0 0 0 0 11308535117423
3466 19 27694 2 66 0 0 0 0 0 0 0 0 11308535492190
3467 0 0 8 60626 0 0 0 0 0 0 0 0 11308535864463
3468 28 40944 3 8012 0 0 0 0 0 0 0 0 11308536240225
3469 19 27694 2 66 0 0 0 0 0 0 0 0 11308536614557
3470 0 0 8 60626 161054533004 364558361109 372809210957 354926304 4896817823 0 10027251130788 752205974 11308536986995
3471 28 40944 3 8012 0 0 0 0 0 0 0 0 11308537362101
3472 19 27694 2 66 0 0 0 0 0 0 0 0 11308537736993
3473 0 0 8 60626 0 0 0 0 0 0 0 0 11308538109507
3474 21 30346 3 8012 0 0 0 0 0 0 0 0 11308538485184
3475 26 38292 2 66 0 0 0 0 0 0 0 0 11308538859873
3476 0 0 8 60626 0 0 0 0 0 0 0 0 11308539232561
3477 27 39430 3 8012 0 0 0 0 0 0 0 0 11308539607676
3478 20 29208 2 66 161054882432 364558937820 372810541216 354929484 4896817823 0 10027251130788 752207278 11308539982405
3479 0 0 8 60626 0 0 0 0 0 0 0 0 11308540355026
3480 28 40944 3 8012 0 0 0 0 0 0 0 0 11308540730228
3481 19 27694 2 66 0 0 0 0 0 0 0 0 11308541105421
3482 0 0 8 60626 0 0 0 0 0 0 0 0 11308541477045
3483 25 36402 3 8012 0 0 0 0 0 0 0 0 11308541852760
3484 22 32236 2 66 0 0 0 0 0 0 0 0 11308542227179
3485 0 0 8 60626 0 0 0 0 0 0 0 0 11308542599539
3486 28 40944 3 8012 161055189823 364559442543 372811710322 354932237 4896817823 0 10027251130788 752208442 11308542975283
3487 19 27694 2 66 0 0 0 0 0 0 0 0 11308543350050
3488 0 0 8 60626 0 0 0 0 0 0 0 0 11308543722062
3489 28 40944 3 8012 0 0 0 0 0 0 0 0 11308544097757
3490 19 27694 2 66 0 0 0 0 0 0 0 0 11308544471944
3491 0 0 8 60626 0 0 0 0 0 0 0 0 11308544844554
3492 28 40944 3 8012 0 0 0 0 0 0 0 0 11308545220530
3493 19 27694 2 66 0 0 0 0 0 0 0 0 11308545594688
3494 0 0 8 60626 161055495745 364559971426 372812932817 354934699 4896817823 0 10027251130788 752209619 11308545967164
3495 28 40944 3 8012 0 0 0 0 0 0 0 0 11308546343071
3496 19 27694 2 66 0 0 0 0 0 0 0 0 11308546717490
3497 0 0 8 60626 0 0 0 0 0 0 0 0 11308547090218
3498 27 39430 3 8012 0 0 0 0 0 0 0 0 11308547465545
3499 20 29208 2 66 0 0 0 0 0 0 0 0 11308547839723
3500 0 0 8 60626 0 0 0 0 0 0 0 0 11308548212538
3501 28 40944 3 8012 0 0 0 0 0 0 0 0 11308548587856
3502 19 27694 2 66 161055838199 364560535823 372814235381 354937900 4896817823 0 10027251130788 752210837 11308548961501
3503 0 0 8 60626 0 0 0 0 0 0 0 0 11308549335311
3504 28 40944 3 8012 0 0 0 0 0 0 0 0 11308549710116
3505 19 27694 2 66 0 0 0 0 0 0 0 0 11308550084459
3506 0 0 8 60626 0 0 0 0 0 0 0 0 11308550457707
3507 28 40944 3 8012 0 0 0 0 0 0 0 0 11308550832407
3508 19 27694 2 66 0 0 0 0 0 0 0 0 11308551207078
3509 0 0 8 60626 0 0 0 0 0 0 0 0 11308551579978
3510 28 40944 3 8012 161056141019 364561030289 372815379576 354940657 4896817823 0 10027251130788 752212052 11308551954852
3511 19 27694 2 66 0 0 0 0 0 0 0 0 11308552329465
3512 0 0 8 60626 0 0 0 0 0 0 0 0 11308552702144
3513 16 22776 3 8012 0 0 0 0 0 0 0 0 11308553077471
3514 31 45862 2 66 0 0 0 0 0 0 0 0 11308553452258
3515 0 0 8 60626 0 0 0 0 0 0 0 0 11308553824607
3516 27 39430 3 8012 0 0 0 0 0 0 0 0 11308554199965
3517 20 29208 2 66 0 0 0 0 0 0 0 0 11308554574625
3518 0 0 8 60626 161056440759 364561532975 372816540562 354943222 4896817823 0 10027251130788 752213290 11308554947246
3519 28 40944 3 8012 0 0 0 0 0 0 0 0 11308555322970
3520 19 27694 2 66 0 0 0 0 0 0 0 0 11308555697322
3521 0 0 8 60626 0 0 0 0 0 0 0 0 11308556069653
3522 28 40944 3 8012 0 0 0 0 0 0 0 0 11308556444960
