i rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c3 c6 c7 joules timestamp
112 0 0 5 8654 154051267662 351392752798 352858151920 146810476 4639222336 0 9509296237490 525962371 10734070227856
113 7 8654 0 0 0 0 0 0 0 0 0 0 10734070520272
114 1 66 5 8654 0 0 0 0 0 0 0 0 10734070822443
115 6 8588 0 0 0 0 0 0 0 0 0 0 10734071119925
116 0 0 5 8654 0 0 0 0 0 0 0 0 10734071427606
117 7 8654 0 0 0 0 0 0 0 0 0 0 10734071743483
118 0 0 5 8654 0 0 0 0 0 0 0 0 10734072063072
119 7 8654 0 0 0 0 0 0 0 0 0 0 10734072391662
120 7 8654 5 8654 0 0 0 0 0 0 0 0 10734072723721
121 1 66 5 8654 0 0 0 0 0 0 0 0 10734073061281
122 6 8588 0 0 154051475117 351393147090 352858998343 146812081 4639222336 0 9509296237490 525963668 10734073406497
123 1 66 5 8654 0 0 0 0 0 0 0 0 10734073756005
124 6 8588 0 0 0 0 0 0 0 0 0 0 10734074113314
125 0 0 5 8654 0 0 0 0 0 0 0 0 10734074474393
126 7 8654 0 0 0 0 0 0 0 0 0 0 10734074843661
127 0 0 5 8654 0 0 0 0 0 0 0 0 10734075216726
128 7 8654 0 0 0 0 0 0 0 0 0 0 10734075592209
129 0 0 5 8654 0 0 0 0 0 0 0 0 10734075965071
130 7 8654 0 0 154051621480 351393429264 352859605081 146813153 4639222336 0 9509296237490 525964956 10734076340824
131 0 0 5 8654 0 0 0 0 0 0 0 0 10734076713445
132 7 8654 0 0 0 0 0 0 0 0 0 0 10734077089430
133 0 0 5 8654 0 0 0 0 0 0 0 0 10734077461799
134 7 8654 0 0 0 0 0 0 0 0 0 0 10734077837157
135 0 0 5 8654 0 0 0 0 0 0 0 0 10734078210077
136 7 8654 0 0 0 0 0 0 0 0 0 0 10734078585676
137 0 0 5 8654 0 0 0 0 0 0 0 0 10734078958422
138 7 8654 0 0 154051766399 351393704026 352860203264 146814242 4639222336 0 9509296237490 525966234 10734079333778
139 0 0 5 8654 0 0 0 0 0 0 0 0 10734079707211
140 7 8654 0 0 0 0 0 0 0 0 0 0 10734080082491
141 0 0 5 8654 0 0 0 0 0 0 0 0 10734080455121
142 7 8654 0 0 0 0 0 0 0 0 0 0 10734080830758
143 0 0 5 8654 0 0 0 0 0 0 0 0 10734081203437
144 7 8654 0 0 0 0 0 0 0 0 0 0 10734081578813
145 0 0 5 8654 0 0 0 0 0 0 0 0 10734081951706
146 7 8654 0 0 154051917799 351393991862 352860820674 146815341 4639222336 0 9509296237490 525967515 10734082327410
147 0 0 5 8654 0 0 0 0 0 0 0 0 10734082700185
148 7 8654 0 0 0 0 0 0 0 0 0 0 10734083075871
149 0 0 5 8654 0 0 0 0 0 0 0 0 10734083448898
150 7 8654 0 0 0 0 0 0 0 0 0 0 10734083824129
151 0 0 5 8654 0 0 0 0 0 0 0 0 10734084196857
152 7 8654 0 0 0 0 0 0 0 0 0 0 10734084572358
153 0 0 5 8654 0 0 0 0 0 0 0 0 10734084945191
154 7 8654 0 0 154052072296 351394281095 352861444319 146816460 4639222336 0 9509296237490 525968826 10734085323855
155 0 0 5 8654 0 0 0 0 0 0 0 0 10734085693576
156 7 8654 0 0 0 0 0 0 0 0 0 0 10734086069019
157 0 0 5 8654 0 0 0 0 0 0 0 0 10734086441852
158 7 8654 0 0 0 0 0 0 0 0 0 0 10734086817442
159 0 0 5 8654 0 0 0 0 0 0 0 0 10734087190313
160 7 8654 0 0 0 0 0 0 0 0 0 0 10734087565776
161 0 0 5 8654 0 0 0 0 0 0 0 0 10734087938542
162 7 8654 0 0 154052225144 351394569566 352862068138 146817585 4639222336 0 9509296237490 525970062 10734088313976
163 0 0 5 8654 0 0 0 0 0 0 0 0 10734088769403
164 7 8654 0 0 0 0 0 0 0 0 0 0 10734089205030
165 5 6122 5 8654 0 0 0 0 0 0 0 0 10734089458025
166 2 2532 2 66 0 0 0 0 0 0 0 0 10734089891993
167 1 66 5 8654 0 0 0 0 0 0 0 0 10734090025131
168 6 8588 0 0 0 0 0 0 0 0 0 0 10734090092533
169 0 0 2 66 0 0 0 0 0 0 0 0 10734090168101
170 0 0 3 8588 0 0 0 0 0 0 0 0 10734090314407
171 7 8654 0 0 0 0 0 0 0 0 0 0 10734090413663
172 0 0 2 66 0 0 0 0 0 0 0 0 10734090515591
173 0 0 3 8588 0 0 0 0 0 0 0 0 10734090583127
174 0 0 0 0 0 0 0 0 0 0 0 0 10734090660273
175 1 66 0 0 0 0 0 0 0 0 0 0 10734090743497
176 6 8588 0 0 0 0 0 0 0 0 0 0 10734090833403
177 0 0 2 66 0 0 0 0 0 0 0 0 10734090927461
178 0 0 3 8588 0 0 0 0 0 0 0 0 10734091028439
179 1 66 0 0 0 0 0 0 0 0 0 0 10734091138245
180 6 8588 0 0 154052477932 351395408539 352863584838 146819896 4639260442 0 9509296755575 525971513 10734091249095
181 0 0 5 8654 0 0 0 0 0 0 0 0 10734091381821
182 1 66 0 0 0 0 0 0 0 0 0 0 10734091506741
183 6 8588 0 0 0 0 0 0 0 0 0 0 10734091638419
184 0 0 5 8654 0 0 0 0 0 0 0 0 10734091775195
185 1 66 0 0 0 0 0 0 0 0 0 0 10734091917904
186 6 8588 0 0 0 0 0 0 0 0 0 0 10734092065705
187 0 0 2 66 0 0 0 0 0 0 0 0 10734092219213
188 1 66 3 8588 0 0 0 0 0 0 0 0 10734092488111
189 1 66 0 0 0 0 0 0 0 0 0 0 10734092654368
190 6 8588 0 0 0 0 0 0 0 0 0 0 10734092825859
191 0 0 5 8654 0 0 0 0 0 0 0 0 10734093004534
192 7 8654 0 0 0 0 0 0 0 0 0 0 10734093188255
193 0 0 5 8654 0 0 0 0 0 0 0 0 10734093378721
194 7 8654 0 0 0 0 0 0 0 0 0 0 10734093574512
195 0 0 5 8654 0 0 0 0 0 0 0 0 10734093776648
196 7 8654 0 0 0 0 0 0 0 0 0 0 10734093984246
197 0 0 5 8654 154052727770 351395880166 352864515738 146821532 4639260442 0 9509296755575 525972828 10734094198560
198 7 8654 0 0 0 0 0 0 0 0 0 0 10734094537831
199 7 8654 5 8654 0 0 0 0 0 0 0 0 10734094706643
200 0 0 2 66 0 0 0 0 0 0 0 0 10734094942352
201 1 66 3 8588 0 0 0 0 0 0 0 0 10734095178827
202 6 8588 0 0 0 0 0 0 0 0 0 0 10734095421301
203 0 0 5 8654 0 0 0 0 0 0 0 0 10734095671258
204 7 8654 0 0 0 0 0 0 0 0 0 0 10734095960707
205 0 0 5 8654 0 0 0 0 0 0 0 0 10734096187940
206 7 8654 0 0 0 0 0 0 0 0 0 0 10734096475881
207 0 0 5 8654 0 0 0 0 0 0 0 0 10734096728442
208 7 8654 0 0 0 0 0 0 0 0 0 0 10734097019671
209 1 66 5 8654 154052954840 351396411839 352865588709 146823450 4639260442 0 9509296793391 525974081 10734097293034
210 6 8588 0 0 0 0 0 0 0 0 0 0 10734097584910
211 0 0 5 8654 0 0 0 0 0 0 0 0 10734097880652
212 7 8654 0 0 0 0 0 0 0 0 0 0 10734098185016
213 1 66 5 8654 0 0 0 0 0 0 0 0 10734098492657
214 6 8588 0 0 0 0 0 0 0 0 0 0 10734098837072
215 0 0 5 8654 0 0 0 0 0 0 0 0 10734099153645
216 7 8654 0 0 0 0 0 0 0 0 0 0 10734099456019
217 0 0 5 8654 0 0 0 0 0 0 0 0 10734099787141
218 7 8654 0 0 0 0 0 0 0 0 0 0 10734100127697
219 7 8654 5 8654 154053168602 351396872816 352866560702 146825225 4639626828 0 9509296793391 525975379 10734100471753
220 0 0 5 8654 0 0 0 0 0 0 0 0 10734100820614
221 7 8654 0 0 0 0 0 0 0 0 0 0 10734101178251
222 0 0 5 8654 0 0 0 0 0 0 0 0 10734101539165
223 7 8654 0 0 0 0 0 0 0 0 0 0 10734101935586
224 7 8654 5 8654 0 0 0 0 0 0 0 0 10734102283287
225 7 8654 5 8654 0 0 0 0 0 0 0 0 10734102656952
226 7 8654 5 8654 0 0 0 0 0 0 0 0 10734103107679
227 0 0 5 8654 154053351598 351397312655 352867570163 146826995 4639798769 0 9509297056624 525976672 10734103480378
228 7 8654 0 0 0 0 0 0 0 0 0 0 10734103800268
229 0 0 5 8654 0 0 0 0 0 0 0 0 10734104152540
230 7 8654 0 0 0 0 0 0 0 0 0 0 10734104605114
231 0 0 5 8654 0 0 0 0 0 0 0 0 10734104901001
232 7 8654 0 0 0 0 0 0 0 0 0 0 10734105278329
233 0 0 5 8654 0 0 0 0 0 0 0 0 10734105687258
234 7 8654 0 0 0 0 0 0 0 0 0 0 10734106105603
235 0 0 5 8654 154053505337 351397868631 352868857966 146828620 4640006061 0 9509297279866 525977901 10734106442621
236 7 8654 0 0 0 0 0 0 0 0 0 0 10734106772850
237 0 0 5 8654 0 0 0 0 0 0 0 0 10734107145813
238 7 8654 0 0 0 0 0 0 0 0 0 0 10734107521314
239 0 0 5 8654 0 0 0 0 0 0 0 0 10734107894109
240 7 8654 0 0 0 0 0 0 0 0 0 0 10734108269737
241 0 0 5 8654 0 0 0 0 0 0 0 0 10734108642851
242 7 8654 0 0 0 0 0 0 0 0 0 0 10734109018044
243 0 0 5 8654 154053659162 351398228944 352869695689 146829850 4640006061 0 9509297279866 525979075 10734109390819
244 7 8654 0 0 0 0 0 0 0 0 0 0 10734109766204
245 0 0 5 8654 0 0 0 0 0 0 0 0 10734110139144
246 7 8654 0 0 0 0 0 0 0 0 0 0 10734110514647
247 0 0 5 8654 0 0 0 0 0 0 0 0 10734110887402
248 7 8654 0 0 0 0 0 0 0 0 0 0 10734111262981
249 0 0 5 8654 0 0 0 0 0 0 0 0 10734111635912
250 7 8654 0 0 0 0 0 0 0 0 0 0 10734112011462
251 0 0 5 8654 154053811048 351398513535 352870362660 146831041 4640006061 0 9509297279866 525980253 10734112384132
252 7 8654 0 0 0 0 0 0 0 0 0 0 10734112759662
253 0 0 5 8654 0 0 0 0 0 0 0 0 10734113132437
254 7 8654 0 0 0 0 0 0 0 0 0 0 10734113507824
255 0 0 5 8654 0 0 0 0 0 0 0 0 10734113880753
256 7 8654 0 0 0 0 0 0 0 0 0 0 10734114256401
257 0 0 5 8654 0 0 0 0 0 0 0 0 10734114629205
258 7 8654 0 0 0 0 0 0 0 0 0 0 10734115004775
259 0 0 5 8654 154053963819 351398799868 352871032502 146832247 4640006061 0 9509297279866 525981438 10734115377443
260 7 8654 0 0 0 0 0 0 0 0 0 0 10734115753207
261 0 0 5 8654 0 0 0 0 0 0 0 0 10734116125828
262 7 8654 0 0 0 0 0 0 0 0 0 0 10734116501280
263 0 0 5 8654 0 0 0 0 0 0 0 0 10734116874144
264 7 8654 0 0 0 0 0 0 0 0 0 0 10734117249143
265 0 0 5 8654 0 0 0 0 0 0 0 0 10734117622565
266 7 8654 0 0 0 0 0 0 0 0 0 0 10734117998028
267 0 0 5 8654 154054116630 351399086628 352871703997 146833381 4640006061 0 9509297279866 525982637 10734118370863
268 7 8654 0 0 0 0 0 0 0 0 0 0 10734118746277
269 0 0 5 8654 0 0 0 0 0 0 0 0 10734119119179
270 7 8654 0 0 0 0 0 0 0 0 0 0 10734119494468
271 0 0 5 8654 0 0 0 0 0 0 0 0 10734119867611
272 7 8654 0 0 0 0 0 0 0 0 0 0 10734120242628
273 0 0 5 8654 0 0 0 0 0 0 0 0 10734120615811
274 7 8654 0 0 0 0 0 0 0 0 0 0 10734120991892
275 0 0 5 8654 154054269357 351399392104 352872418818 146834526 4640006061 0 9509297279866 525983842 10734121364145
276 7 8654 0 0 0 0 0 0 0 0 0 0 10734121739695
277 0 0 5 8654 0 0 0 0 0 0 0 0 10734122112490
278 7 8654 0 0 0 0 0 0 0 0 0 0 10734122488031
279 0 0 5 8654 0 0 0 0 0 0 0 0 10734122860864
280 7 8654 0 0 0 0 0 0 0 0 0 0 10734123235863
281 0 0 5 8654 0 0 0 0 0 0 0 0 10734123609142
282 7 8654 0 0 0 0 0 0 0 0 0 0 10734123984585
283 0 0 5 8654 154054418207 351399669575 352873066562 146835659 4640006061 0 9509297279866 525985066 10734124357507
284 7 8654 0 0 0 0 0 0 0 0 0 0 10734124733086
285 0 0 5 8654 0 0 0 0 0 0 0 0 10734125105852
286 7 8654 0 0 0 0 0 0 0 0 0 0 10734125481353
287 0 0 5 8654 0 0 0 0 0 0 0 0 10734125854226
288 7 8654 0 0 0 0 0 0 0 0 0 0 10734126229718
289 0 0 5 8654 0 0 0 0 0 0 0 0 10734126602531
290 7 8654 0 0 0 0 0 0 0 0 0 0 10734126977927
291 0 0 5 8654 154054566801 351399947408 352873717496 146836863 4640006061 0 9509297279866 525986223 10734127350838
292 7 8654 0 0 0 0 0 0 0 0 0 0 10734127726408
293 0 0 5 8654 0 0 0 0 0 0 0 0 10734128099163
294 7 8654 0 0 0 0 0 0 0 0 0 0 10734128474579
295 0 0 5 8654 0 0 0 0 0 0 0 0 10734128847664
296 7 8654 0 0 0 0 0 0 0 0 0 0 10734129223127
297 0 0 5 8654 0 0 0 0 0 0 0 0 10734129595882
298 7 8654 0 0 0 0 0 0 0 0 0 0 10734129971200
299 0 0 5 8654 154054718730 351400229180 352874374462 146837972 4640006061 0 9509297279866 525987368 10734130344218
300 7 8654 0 0 0 0 0 0 0 0 0 0 10734130719545
301 0 0 5 8654 0 0 0 0 0 0 0 0 10734131092563
302 7 8654 0 0 0 0 0 0 0 0 0 0 10734131468084
303 0 0 5 8654 0 0 0 0 0 0 0 0 10734131840966
304 7 8654 0 0 0 0 0 0 0 0 0 0 10734132216429
305 0 0 5 8654 0 0 0 0 0 0 0 0 10734132589186
306 7 8654 0 0 0 0 0 0 0 0 0 0 10734132964823
307 0 0 5 8654 154054871626 351400503928 352875026904 146839104 4640006061 0 9509297279866 525988554 10734133337569
308 7 8654 0 0 0 0 0 0 0 0 0 0 10734133713177
309 0 0 5 8654 0 0 0 0 0 0 0 0 10734134085847
310 7 8654 0 0 0 0 0 0 0 0 0 0 10734134461368
311 0 0 5 8654 0 0 0 0 0 0 0 0 10734134834337
312 7 8654 0 0 0 0 0 0 0 0 0 0 10734135209838
313 0 0 5 8654 0 0 0 0 0 0 0 0 10734135582526
314 7 8654 0 0 0 0 0 0 0 0 0 0 10734135958058
315 0 0 5 8654 154055022654 351400761423 352875649186 146840284 4640006061 0 9509297279866 525989754 10734136330853
316 7 8654 0 0 0 0 0 0 0 0 0 0 10734136706557
317 0 0 5 8654 0 0 0 0 0 0 0 0 10734137079207
318 7 8654 0 0 0 0 0 0 0 0 0 0 10734137454670
319 0 0 5 8654 0 0 0 0 0 0 0 0 10734137827659
320 7 8654 0 0 0 0 0 0 0 0 0 0 10734138203285
321 0 0 5 8654 0 0 0 0 0 0 0 0 10734138575859
322 7 8654 0 0 0 0 0 0 0 0 0 0 10734138951467
323 0 0 5 8654 154055174470 351401022553 352876280284 146841445 4640006061 0 9509297279866 525990926 10734139324204
324 7 8654 0 0 0 0 0 0 0 0 0 0 10734139699957
325 0 0 5 8654 0 0 0 0 0 0 0 0 10734140072538
326 7 8654 0 0 0 0 0 0 0 0 0 0 10734140447780
327 0 0 5 8654 0 0 0 0 0 0 0 0 10734140820952
328 7 8654 0 0 0 0 0 0 0 0 0 0 10734141196984
329 0 0 5 8654 0 0 0 0 0 0 0 0 10734141569297
330 7 8654 0 0 0 0 0 0 0 0 0 0 10734141944731
331 0 0 5 8654 154055326738 351401287813 352876921358 146842599 4640006061 0 9509297279866 525992082 10734142317642
332 7 8654 0 0 0 0 0 0 0 0 0 0 10734142693143
333 0 0 5 8654 0 0 0 0 0 0 0 0 10734143065938
334 7 8654 0 0 0 0 0 0 0 0 0 0 10734143441218
335 0 0 5 8654 0 0 0 0 0 0 0 0 10734143814321
336 7 8654 0 0 0 0 0 0 0 0 0 0 10734144190219
337 0 0 5 8654 0 0 0 0 0 0 0 0 10734144562579
338 7 8654 0 0 0 0 0 0 0 0 0 0 10734144938303
339 0 0 5 8654 154055483960 351401564202 352877589257 146843798 4640006061 0 9509297279866 525993266 10734145310935
340 7 8654 0 0 0 0 0 0 0 0 0 0 10734145686717
341 0 0 5 8654 0 0 0 0 0 0 0 0 10734146059269
342 7 8654 0 0 0 0 0 0 0 0 0 0 10734146434453
343 0 0 5 8654 0 0 0 0 0 0 0 0 10734146807567
344 7 8654 0 0 0 0 0 0 0 0 0 0 10734147183378
345 0 0 5 8654 0 0 0 0 0 0 0 0 10734147555892
346 7 8654 0 0 0 0 0 0 0 0 0 0 10734147931384
347 0 0 5 8654 154055635780 351401823895 352878216817 146844982 4640006061 0 9509297279866 525994434 10734148304402
348 7 8654 0 0 0 0 0 0 0 0 0 0 10734148680028
349 0 0 5 8654 0 0 0 0 0 0 0 0 10734149052582
350 7 8654 0 0 0 0 0 0 0 0 0 0 10734149428190
351 0 0 5 8654 0 0 0 0 0 0 0 0 10734149800994
352 7 8654 0 0 0 0 0 0 0 0 0 0 10734150176718
353 0 0 5 8654 0 0 0 0 0 0 0 0 10734150549301
354 7 8654 0 0 0 0 0 0 0 0 0 0 10734150924909
355 0 0 5 8654 154055783875 351402077506 352878829732 146846047 4640006061 0 9509297279866 525995609 10734151297655
356 7 8654 0 0 0 0 0 0 0 0 0 0 10734151673138
357 0 0 5 8654 0 0 0 0 0 0 0 0 10734152046136
358 7 8654 0 0 0 0 0 0 0 0 0 0 10734152421880
359 0 0 5 8654 0 0 0 0 0 0 0 0 10734152794336
360 7 8654 0 0 0 0 0 0 0 0 0 0 10734153169799
361 0 0 5 8654 0 0 0 0 0 0 0 0 10734153542730
362 7 8654 0 0 0 0 0 0 0 0 0 0 10734153918057
363 0 0 5 8654 154055936076 351402339556 352879463063 146847046 4640006061 0 9509297279866 525996784 10734154290968
364 7 8654 0 0 0 0 0 0 0 0 0 0 10734154666469
365 0 0 5 8654 0 0 0 0 0 0 0 0 10734155039391
366 7 8654 0 0 0 0 0 0 0 0 0 0 10734155414901
367 0 0 5 8654 0 0 0 0 0 0 0 0 10734155787629
368 7 8654 0 0 0 0 0 0 0 0 0 0 10734156163170
369 0 0 5 8654 0 0 0 0 0 0 0 0 10734156536032
370 7 8654 0 0 0 0 0 0 0 0 0 0 10734156911417
371 0 0 5 8654 154056088777 351402597642 352880086766 146848069 4640006061 0 9509297279866 525997938 10734157284290
372 7 8654 0 0 0 0 0 0 0 0 0 0 10734157660043
373 0 0 5 8654 0 0 0 0 0 0 0 0 10734158032751
374 7 8654 0 0 0 0 0 0 0 0 0 0 10734158408388
375 0 0 5 8654 0 0 0 0 0 0 0 0 10734158780971
376 7 8654 0 0 0 0 0 0 0 0 0 0 10734159156434
377 0 0 5 8654 0 0 0 0 0 0 0 0 10734159529287
378 7 8654 0 0 0 0 0 0 0 0 0 0 10734159904913
379 0 0 5 8654 154056239500 351402851744 352880700870 146849128 4640006061 0 9509297279866 526000294 10734160277632
380 7 8654 0 0 0 0 0 0 0 0 0 0 10734160653084
381 0 0 5 8654 0 0 0 0 0 0 0 0 10734161026122
382 7 8654 0 0 0 0 0 0 0 0 0 0 10734161401652
383 0 0 5 8654 0 0 0 0 0 0 0 0 10734161774311
384 7 8654 0 0 0 0 0 0 0 0 0 0 10734162149930
385 0 0 5 8654 0 0 0 0 0 0 0 0 10734162522638
386 7 8654 0 0 0 0 0 0 0 0 0 0 10734162898554
387 0 0 5 8654 154056391252 351403110700 352881326748 146850189 4640006061 0 9509297279866 526001468 10734163270954
388 7 8654 0 0 0 0 0 0 0 0 0 0 10734163646272
389 0 0 5 8654 0 0 0 0 0 0 0 0 10734164019453
390 7 8654 0 0 0 0 0 0 0 0 0 0 10734164394820
391 0 0 5 8654 0 0 0 0 0 0 0 0 10734164767731
392 1 66 0 0 0 0 0 0 0 0 0 0 10734165142023
393 6 8588 0 0 0 0 0 0 0 0 0 0 10734165517225
394 0 0 5 8654 0 0 0 0 0 0 0 0 10734165890223
395 7 8654 0 0 154056543388 351403375188 352881965908 146851246 4640006061 0 9509297279866 526002623 10734166265610
396 0 0 5 8654 0 0 0 0 0 0 0 0 10734166638675
397 7 8654 0 0 0 0 0 0 0 0 0 0 10734167014051
398 0 0 5 8654 0 0 0 0 0 0 0 0 10734167386826
399 7 8654 0 0 0 0 0 0 0 0 0 0 10734167762358
400 0 0 5 8654 0 0 0 0 0 0 0 0 10734168135153
401 7 8654 0 0 0 0 0 0 0 0 0 0 10734168510663
402 0 0 5 8654 0 0 0 0 0 0 0 0 10734168883487
