fname,joules_per_interrupt,time_per_interrupt,read_avg,read_std,read_min,read_5th,read_10th,read_50th,read_90th,read_95th,read_99th,sys,itr,dvfs,rapl,core,exp,instructions_1,instructions_10,instructions_25,instructions_50,instructions_75,instructions_90,instructions_99,cycles_1,cycles_10,cycles_25,cycles_50,cycles_75,cycles_90,cycles_99,ref_cycles_1,ref_cycles_10,ref_cycles_25,ref_cycles_50,ref_cycles_75,ref_cycles_90,ref_cycles_99,llc_miss_1,llc_miss_10,llc_miss_25,llc_miss_50,llc_miss_75,llc_miss_90,llc_miss_99,c1_1,c1_10,c1_25,c1_50,c1_75,c1_90,c1_99,c1e_1,c1e_10,c1e_25,c1e_50,c1e_75,c1e_90,c1e_99,c3_1,c3_10,c3_25,c3_50,c3_75,c3_90,c3_99,c7_1,c7_10,c7_25,c7_50,c7_75,c7_90,c7_99,joules_1,joules_10,joules_25,joules_50,joules_75,joules_90,joules_99,rx_desc_1,rx_desc_10,rx_desc_25,rx_desc_50,rx_desc_75,rx_desc_90,rx_desc_99,rx_bytes_1,rx_bytes_10,rx_bytes_25,rx_bytes_50,rx_bytes_75,rx_bytes_90,rx_bytes_99,tx_desc_1,tx_desc_10,tx_desc_25,tx_desc_50,tx_desc_75,tx_desc_90,tx_desc_99,tx_bytes_1,tx_bytes_10,tx_bytes_25,tx_bytes_50,tx_bytes_75,tx_bytes_90,tx_bytes_99
data/qps_200000//linux.mcd.dmesg.0_11_350_0x1300_135_200000,0.0118459661751052,0.0003584497217257,250.8,99.9,41.1,93.0,113.2,252.7,384.1,402.3,440.3,linux,350,4864,135,11,0,0.20938832139141722,0.2863654065933523,0.3336601373042757,0.3894286043674663,0.4559124445005567,0.542533660192137,0.8407053400234931,0.22987846077229002,0.30658457629961,0.3545272178689088,0.4096193703619945,0.4689591543261059,0.5312548213292069,0.669564606098745,0.21588190988587588,0.28658548826378,0.3328248840034133,0.38437926676724127,0.4406643473545393,0.496953145582563,0.6237580291745561,0.1769102909299454,0.25418703889110283,0.3042468190168841,0.3674290657775789,0.44276174460763806,0.5317029073553853,0.7526123428949124,0.0,0.0,0.0,0.0,0.021739130434782608,0.043478260869565216,0.14195652173910514,0.0,0.0,0.047619047619047616,0.14285714285714285,0.23809523809523808,0.3333333333333333,0.5238095238095238,0.0,0.0,0.0,0.2,0.4,0.6,0.8,0.0,0.0,0.1,0.3,0.5,0.6,0.8,0.27208191126256387,0.283508532423522,0.290921501684057,0.298430034130023,0.3053924914724405,0.3148122866506413,0.6095563139944445,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.46153846153846156,0.6153846153846154,0.9230769230769231,0.018109678800151432,0.06969482447331005,0.11524341054641819,0.1802736207833256,0.27274273829318973,0.40280315876700457,0.8689901933345391,0.0,0.08333333333333333,0.25,0.3333333333333333,0.5,0.6388888888888888,0.8888888888888888,0.0,0.032557264610976855,0.07415821383611394,0.1454224485956966,0.24978656904310576,0.39846474409990007,0.8712902805712704
data/qps_200000//linux.mcd.dmesg.0_12_200_0x1500_135_200000,0.0074266700113838,0.0002051093309997,164.3,58.2,41.1,71.7,83.8,165.9,241.7,252.9,275.6,linux,200,5376,135,12,0,0.2176770104784264,0.29253479112030834,0.33912183496043047,0.3928467490887117,0.4509065451679688,0.5101246858589974,0.7453234749296527,0.2538814137780295,0.3275838021253077,0.3748212161395072,0.42765526687108335,0.4844962101953172,0.5399371810331854,0.6569074306310371,0.2209877176585704,0.2848580245398986,0.32498376010609653,0.37074172137175,0.41925693284230736,0.4659938728323986,0.5590743025024425,0.16718994527445388,0.23669041671121815,0.28626417955422484,0.345558288052723,0.413114690358389,0.4894194037539973,0.696146854982162,0.0,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.0,0.047619047619047616,0.09523809523809523,0.23809523809523808,0.38095238095238093,0.47619047619047616,0.6190476190476191,0.0,0.0,0.0,0.2,0.4,0.6,1.0,0.0,0.0,0.0,0.3,0.5,0.6,0.8,0.2969283276489664,0.31030716720909873,0.3182252559501803,0.3264163822430352,0.33392491465645496,0.3411604095506467,0.6640750853223638,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.6153846153846154,0.0,0.03292668872754806,0.06475582116417784,0.10563979300088334,0.17012122509233163,0.2612183972385479,0.6335643689325705,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.0,0.016278632305488427,0.03364250676467608,0.07397734014383074,0.14777380659537828,0.25684064304215076,0.6352175548770785
data/qps_200000//linux.mcd.dmesg.0_3_250_0x1900_135_200000,0.0108680186874647,0.000256542248638,189.1,73.4,41.1,73.7,87.9,190.2,287.5,301.0,330.8,linux,250,6400,135,3,0,0.20816727538018714,0.2860535445824907,0.333202968158683,0.3903374593705486,0.4545632129216973,0.544734514954503,0.8335935838949236,0.24767374853213428,0.3245955313933725,0.37177962861393943,0.4277821427664395,0.4872533209982488,0.5485058223420669,0.6894547486347399,0.18694280310606406,0.2432948012264249,0.2780795262833482,0.3211669822943643,0.36762509923002706,0.4119765530877857,0.5100875702665073,0.17302215266774879,0.2561311080222012,0.306676905430757,0.36985915219145177,0.44519183102151094,0.5317029073553853,0.7542016194095837,0.0,0.0,0.0,0.0,0.021739130434782608,0.06521739130434782,0.17391304347826086,0.0,0.047619047619047616,0.09523809523809523,0.23809523809523808,0.3333333333333333,0.42857142857142855,0.6190476190476191,0.0,0.0,0.0,0.2,0.4,0.6,1.0,0.0,0.0,0.0,0.2,0.4,0.6,0.8,0.339713310584827,0.3606825938515759,0.3713310580127595,0.3825255972612194,0.392491467575514,0.4015017064748724,0.7778839590424877,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.46153846153846156,0.6923076923076923,0.0,0.036219357600302864,0.07271310427333529,0.12882566964653178,0.19948085587439532,0.30182798000252387,0.6895397397694022,0.0,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.5,0.7222222222222222,0.0,0.016278632305488427,0.04033483337915466,0.0949586884486825,0.18141631336005437,0.3035060556512176,0.7231149343790232
data/qps_200000//linux.mcd.dmesg.0_4_20_0x1500_135_200000,0.0015652570398408,4.0351027217667424e-05,57.1,7.5,37.4,47.3,49.6,55.6,67.1,71.8,79.8,linux,20,5376,135,4,0,0.2802938439261548,0.38306826433232116,0.44460556172653926,0.5151288716640531,0.5916337635109931,0.6739131060592662,0.9042750592777707,0.3141744586359168,0.43190029575964034,0.4981924811725024,0.5744166996381329,0.6525541776881512,0.7246436878443206,0.8523881661818592,0.256441370203407,0.3525042151849762,0.40659217010337767,0.4688068876481883,0.5325892103656746,0.5913799808021033,0.6956630251136545,0.1948929303926047,0.27605781661595874,0.3290337004383874,0.39416001633018055,0.46997871244301426,0.5497827502745999,0.760665649270487,0.08695652173913043,0.30434782608695654,0.41304347826086957,0.5217391304347826,0.6086956521739131,0.6956521739130435,0.8260869565217391,0.0,0.0,0.0,0.09523809523809523,0.19047619047619047,0.3333333333333333,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.3310580204767376,0.33883959044193246,0.3433447098997482,0.34839590442856616,0.3539931740446587,0.3595904436932983,0.7045733788385996,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.018109678800151432,0.035670579454843726,0.05542659269137256,0.21923686911092413,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0189917376897365,0.05444298137724463,0.23943878510757982
data/qps_200000//linux.mcd.dmesg.0_9_250_0x1300_135_200000,0.0085941696685989,0.0002565030284658,195.3,72.4,45.3,80.3,96.0,196.7,291.6,304.2,333.0,linux,250,4864,135,9,0,0.2123093375050189,0.2858728702394949,0.33094830863180574,0.3880598385747398,0.45471297522801213,0.5581508872028693,0.8303543588644822,0.24232254980036114,0.31624124166838324,0.3614115907036822,0.4144240267753103,0.4713141299906224,0.5281899912963133,0.6522532902371698,0.2285129660155591,0.29613362886098676,0.3395166373096971,0.3889085923847352,0.44245191293681974,0.4946345769832932,0.6079610302028567,0.17788232549549454,0.25029890062890625,0.3003586807546875,0.3635409275153823,0.439359623628216,0.5317029073553853,0.7530400381037546,0.0,0.0,0.0,0.0,0.021739130434782608,0.06521739130434782,0.15217391304347827,0.0,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.2,0.4,0.6,0.8,0.0,0.0,0.0,0.2,0.4,0.6,0.8,0.2778156996545439,0.2892832764385049,0.29529010239853226,0.30156996586151463,0.3077133105811556,0.3134470989731356,0.612752218417378,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.46153846153846156,0.6923076923076923,0.0,0.03539619038211416,0.0710667698369579,0.12429824994649391,0.19481624163799266,0.29743775483885077,0.6859370112444577,0.0,0.0,0.16666666666666666,0.25,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0,0.03635561214892415,0.09269776729514244,0.1781605868989567,0.29789897119043823,0.7031084952755778
data/qps_200000//linux.mcd.dmesg.0_2_20_0x1b00_135_200000,0.0020065182542069,4.058300623141037e-05,52.9,6.4,34.0,44.9,45.9,51.9,62.4,65.3,72.3,linux,20,6912,135,2,0,0.2791166368033088,0.3871557814487477,0.45313481637085,0.5289974780987191,0.6118225448954493,0.7017857561447439,0.9329076108450113,0.3184133280792975,0.4390056350754143,0.5130239480168272,0.5950732521054328,0.6804965151890648,0.7627239515888713,0.9147553102207083,0.20214299681993014,0.27874126633252516,0.32570250397973444,0.3777866505469765,0.43202702873513227,0.48422518295129624,0.5807742953397885,0.200239120503125,0.28772223140254855,0.34458625348717387,0.4136007076411635,0.48990542103677187,0.5696122554118022,0.7727674796115747,0.08695652173913043,0.32608695652173914,0.43478260869565216,0.5652173913043478,0.6739130434782609,0.782608695652174,0.9347826086956522,0.0,0.0,0.0,0.09523809523809523,0.23809523809523808,0.38095238095238093,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.42211604095035143,0.431672354936986,0.43767918088074037,0.4442320819280422,0.45119453923791436,0.45856655287544745,0.8974744027313606,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.018109678800151432,0.035670579454843726,0.05542659269137256,0.22198075983821983,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0189917376897365,0.05534734983866065,0.24128550550579514
data/qps_200000//linux.mcd.dmesg.0_15_300_0xd00_135_200000,0.0081893007745384,0.000307355461567,237.6,85.6,49.8,101.1,119.6,240.1,351.6,367.0,401.8,linux,300,3328,135,15,0,0.26368824052662587,0.34448894589680745,0.3926743682189717,0.4520600919026502,0.5217033340996228,0.6199302717668372,0.9206913658637623,0.28272973915393074,0.35944664093970496,0.4042600385600062,0.45762038930194854,0.5143086116410315,0.5696633719346192,0.6842145934216384,0.37506967478326775,0.4759199735700529,0.5350893237537168,0.6053062629606251,0.6797582145609082,0.7530824818077252,0.905611084715862,0.22210989822798088,0.30181673260301123,0.3557646509909891,0.42332105329665504,0.5064300086511074,0.6060635516198953,0.8550259047211716,0.0,0.0,0.0,0.0,0.021739130434782608,0.06521739130434782,0.15217391304347827,0.0,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.2,0.4,0.6,1.0,0.0,0.0,0.0,0.3,0.5,0.6,0.8,0.22675767916517772,0.23344709895582189,0.23686006825535993,0.24095563140178783,0.24808873722220068,0.47972696245447416,0.48955631399288213,0.0,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.5384615384615384,0.8461538461538461,0.0,0.05652414898229083,0.09932884432810331,0.1536578807285576,0.23487704625650946,0.3547850710393303,0.7881277336011365,0.0,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.8055555555555556,0.0,0.017363874459187658,0.057156086761492704,0.12100450013746399,0.22012328350866017,0.35198020518311646,0.7891880941700811
data/qps_200000//linux.mcd.dmesg.0_13_300_0x1900_135_200000,0.0128395441843382,0.0003073240193398,218.0,87.5,37.4,79.3,98.2,218.8,334.6,355.2,387.2,linux,300,6400,135,13,0,0.2532342832170396,0.34101802452757013,0.3931812296629984,0.45529797352750745,0.5286211874526465,0.625570518991848,0.9665530392289506,0.2934135570704078,0.37965750115921526,0.4326410196478563,0.49330287935916173,0.5630943814892996,0.6335907497047493,0.7904994346359476,0.2274725222977895,0.2926278936566392,0.333274098924437,0.38078554739905185,0.43327863444612236,0.48486709558326935,0.592593170892261,0.22293612760869766,0.3047328362996587,0.35868075468763655,0.4272091915588517,0.5076450518580439,0.6031474479232479,0.8529117295411011,0.0,0.0,0.0,0.0,0.021739130434782608,0.06521739130434782,0.17391304347826086,0.0,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.3333333333333333,0.47619047619047616,0.6190476190476191,0.0,0.0,0.0,0.2,0.4,0.6,1.0,0.0,0.0,0.1,0.4,0.5,0.7,0.9,0.33802047780288286,0.3572696245845832,0.3684641638167699,0.381979522173944,0.40122866895564435,0.7538566552577067,0.7875767917952451,0.0,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.5384615384615384,0.8461538461538461,0.0,0.06118876321869347,0.10015201154629201,0.15640177145585327,0.23816971512926427,0.355608238257519,0.7905149185338829,0.0,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.5555555555555556,0.8055555555555556,0.0,0.017363874459187658,0.056432591992359886,0.11973838429148155,0.2168675570475625,0.351166273567842,0.7793847400483292
data/qps_200000//linux.mcd.dmesg.0_4_250_0x1d00_135_200000,0.0123756840809529,0.000256168407888,189.7,73.2,41.1,73.9,89.2,191.7,287.7,301.2,331.6,linux,250,7424,135,4,0,0.20319703112848944,0.2783979148152001,0.32531937068850764,0.38080133594831334,0.4422453489036781,0.5093949972946826,0.7733340434191426,0.24310439449158489,0.3200325536798718,0.36912210273741985,0.4264812130018048,0.4923970360720891,0.5589606852952431,0.7070754031109259,0.17030140400419652,0.2229184124087908,0.2583543441995015,0.3004163509770084,0.3464221549577094,0.39206239093371525,0.4819549436814607,0.16038570331560983,0.2318302438834724,0.2789739203126062,0.33875404609387894,0.4121426557928398,0.4986537321267142,0.77368605227602,0.0,0.0,0.0,0.0,0.021739130434782608,0.06521739130434782,0.15217391304347827,0.0,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.2,0.4,0.6,1.0,0.0,0.0,0.0,0.3,0.4,0.6,0.8,0.37911262797795353,0.40491467574186507,0.4195221842735899,0.43645051193030293,0.45255972696423846,0.46593856654552585,0.8955631399298025,0.0,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.7692307692307693,0.0,0.0375913029639507,0.0776521075824675,0.13472503471021746,0.20661497176536406,0.31280354291170653,0.7321551066550307,0.0,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.5,0.7222222222222222,0.0,0.017363874459187658,0.04883589691646528,0.0987570359866298,0.18412941874430244,0.30621916103546565,0.7238565165173855
data/qps_200000//linux.mcd.dmesg.0_3_2_0x1b00_135_200000,0.0012900735510889,2.538688965786784e-05,48.6,5.2,34.0,41.7,42.4,47.6,56.3,59.2,65.9,linux,2,6912,135,3,0,0.28313245992778785,0.3986534141076503,0.465363234251688,0.5447468523527349,0.6283340961957905,0.7098253531614512,0.901407217350549,0.3383364438892941,0.4717183616538041,0.5491947837567359,0.6398217658989066,0.7329186710979677,0.8234838419065034,0.9940155278889947,0.2147847101863604,0.2994857015820048,0.3486403472573849,0.4061522492841683,0.4652875210945131,0.5227944662669954,0.6310073046683407,0.23037219203514867,0.3314637868522603,0.39659010274405343,0.4738668507052109,0.5606209356804726,0.648833072504058,0.8510162621382813,0.10869565217391304,0.30434782608695654,0.41304347826086957,0.5217391304347826,0.6521739130434783,0.7521739130435258,0.9130434782608695,0.0,0.0,0.0,0.09523809523809523,0.23809523809523808,0.3333333333333333,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.1,0.4,0.9,0.43322047782234796,0.44341296924017415,0.44941979524902087,0.45651877133477975,0.4636177474205386,0.47208191126516774,0.9242320819017453,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.03265229965481849,0.038140081109409835,0.1638102764195516,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.016278632305488427,0.032195517226410446,0.18720427151311692
data/qps_200000//linux.mcd.dmesg.0_8_30_0x1100_135_200000,0.0015550942029307,4.722832829374452e-05,66.9,11.5,41.1,51.8,54.1,64.8,82.3,87.4,101.3,linux,30,4352,135,8,0,0.2717101402309807,0.3662447139389159,0.4253170677075043,0.49122310635673466,0.5628273094615643,0.6444927979067,0.8809005149218774,0.30552286724023664,0.41150566430024654,0.4759019045315346,0.5461233749737127,0.6160679595587887,0.6805422049701847,0.7860189009515455,0.30807878027677593,0.4149370343190286,0.4798513786374946,0.5506755324962693,0.6212053731309252,0.6862269094236493,0.7926115360374466,0.18371453288878944,0.26585145367769264,0.31931335478289596,0.381037549695267,0.4510240384148058,0.5244126481137668,0.6951553797253034,0.06521739130434782,0.21739130434782608,0.32608695652173914,0.43478260869565216,0.5217391304347826,0.5869565217391305,0.6956521739130435,0.0,0.0,0.047619047619047616,0.14285714285714285,0.23809523809523808,0.38095238095238093,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.2819112628009718,0.28791808874472613,0.2916040955960384,0.2958361774207153,0.3002047781189165,0.30470989756046,0.5979522184222296,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,0.03045718707298195,0.036768135745761994,0.06777410096420308,0.23899288234745297,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.016278632305488427,0.019715232458869317,0.06366753968368807,0.2620859801183637
data/qps_200000//linux.mcd.dmesg.0_11_30_0x1b00_135_200000,0.0023719384865351,4.761002931044208e-05,56.8,9.5,34.0,45.2,46.2,54.6,71.2,75.0,80.0,linux,30,6912,135,11,0,0.26160042374850456,0.3658994038706256,0.4286793514311998,0.5005282462676285,0.578154127826138,0.6561994809245314,0.8938706297679759,0.30651247030643153,0.42718535614754205,0.4979078237149726,0.5782873181209637,0.6615193513537441,0.7375778720688582,0.8809492676647408,0.1945720214820152,0.27118949880502635,0.316098598771642,0.36712321773205575,0.4199539904783786,0.4682492415393313,0.5592258583226949,0.21676370811746057,0.31202309554127733,0.37228923860532465,0.44616386558706006,0.5287868036587379,0.6123817762959648,0.848450090885232,0.043478260869565216,0.2391304347826087,0.34782608695652173,0.45652173913043476,0.5652173913043478,0.6521739130434783,0.8043478260869565,0.0,0.0,0.09523809523809523,0.19047619047619047,0.3333333333333333,0.47619047619047616,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.4255290102824366,0.43440273035708893,0.4404095563008432,0.44737201364326074,0.4555631399361157,0.4636177474205386,0.9077133105726941,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,0.031005965218441088,0.037042524818491566,0.06832287910966221,0.2461269982384217,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.016278632305488427,0.021523969381701365,0.06547627660652013,0.2640755907334789
data/qps_200000//linux.mcd.dmesg.0_15_40_0x1900_135_200000,0.0024633432804359,5.426978137339062e-05,63.5,12.9,34.0,46.4,48.0,61.3,82.2,86.1,93.9,linux,40,6400,135,15,0,0.26021657891349464,0.35514146677682584,0.41532823031126015,0.48189055000532555,0.5540317726387487,0.6259703877767637,0.8517622396928922,0.30206707871475236,0.4089372768732849,0.47634976559804815,0.5497413260751931,0.6268609052040635,0.6969882850605971,0.8308050943556511,0.20710703855961746,0.28044518499847704,0.32661022792359606,0.3769687695873196,0.4298584049784662,0.47785314674742374,0.5696483880185892,0.207961935126413,0.29938664618913835,0.3577087201220874,0.4286672434071754,0.506916025933882,0.58764349660274,0.778653148905975,0.043478260869565216,0.13043478260869565,0.1956521739130435,0.30434782608695654,0.391304347826087,0.5,0.6739130434782609,0.0,0.14285714285714285,0.2857142857142857,0.38095238095238093,0.5238095238095238,0.6666666666666666,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.3888054607404748,0.396860068257443,0.40163822525075993,0.40737201365901304,0.41419795220927075,0.42211604095035143,0.8284109214838896,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,0.03237791058208892,0.0400608046185168,0.0751826059279014,0.2746332790043003,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.0,0.0,0.0,0.016278632305488427,0.03129114876499442,0.075966950758946,0.30242081349751837
data/qps_200000//linux.mcd.dmesg.0_11_200_0x1100_135_200000,0.0064300119965502,0.0002053363746453,169.2,58.1,45.3,76.8,89.5,171.1,246.2,261.1,282.5,linux,200,4352,135,11,0,0.22036515134629114,0.29452001557802143,0.3400039589340103,0.39495781500839,0.46166989700877026,0.5528244211395562,0.824714536594299,0.25111029240614063,0.32373414889014257,0.3682182475341776,0.42069986522309777,0.47918947224738684,0.536326820797239,0.6553679308067588,0.2601198517801427,0.33674389693510265,0.3822261331802657,0.4354968267457979,0.4948613530675617,0.5528429170393602,0.6710739297469998,0.18128444647491657,0.2566171253049757,0.3052188535824333,0.36645703121202977,0.4398456409109906,0.5253846826793158,0.7412784198606095,0.0,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.0,0.047619047619047616,0.09523809523809523,0.23809523809523808,0.3333333333333333,0.42857142857142855,0.6190476190476191,0.0,0.0,0.0,0.2,0.4,0.6,0.8,0.0,0.0,0.0,0.2,0.4,0.6,0.8,0.26156996587726694,0.2713993174156749,0.2765870307041065,0.2817747440576305,0.2869624573460629,0.29201365182606154,0.570794539256395,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.6153846153846154,0.0,0.03265229965481849,0.06310948672780044,0.10344468041904681,0.16490783271046985,0.25326111412939045,0.6220482595501102,0.0,0.0,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.0,0.0,0.032557264610976855,0.07108336106729947,0.1443372064419974,0.25032919011995536,0.616598416993445
data/qps_200000//linux.mcd.dmesg.0_11_100_0x1300_135_200000,0.0036759784977009,0.0001061926785081,107.1,30.4,41.1,58.6,65.1,107.3,148.4,154.7,170.6,linux,100,4864,135,11,0,0.24379047095001938,0.32837493298393816,0.37747092383671693,0.43483845479296257,0.4993027313765944,0.5789452977583084,0.8593471350436533,0.27409042327222866,0.36627950432978246,0.4171216757982246,0.47421293695019107,0.5349029913049089,0.5931302797045258,0.7070939826579948,0.25439047173638857,0.3370239592031064,0.3833321312961654,0.43482765141516955,0.4886900694628778,0.5403888206082209,0.6393231712863312,0.20266920691699788,0.2886942659680977,0.3431282016388501,0.40825451753064324,0.48358719636070235,0.5671821689979293,0.8022298472933707,0.0,0.0,0.021739130434782608,0.06521739130434782,0.13043478260869565,0.1956521739130435,0.32608695652173914,0.09523809523809523,0.23809523809523808,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.6190476190476191,0.7619047619047619,0.0,0.0,0.0,0.0,0.2,0.4,0.8,0.0,0.0,0.0,0.0,0.3,0.5,0.7,0.2906484641622257,0.30184300342956105,0.30675767916621927,0.3115358361595362,0.31617747440951255,0.3210921502112623,0.6307167235083796,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.0,0.0,0.031005965218441088,0.044176640709460306,0.08670694698254322,0.14323109596483405,0.41542505611256464,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.25,0.4166666666666667,0.0,0.0,0.0,0.026950180150197508,0.06963637152903383,0.1446989538265638,0.4375334616330723
data/qps_200000//linux.mcd.dmesg.0_8_30_0xf00_135_200000,0.0014128682097705,4.640925083336239e-05,70.9,12.9,41.1,55.3,56.5,69.0,87.6,94.8,110.7,linux,30,3840,135,8,0,0.2697483842463487,0.3624410940640253,0.41562055810825455,0.47840454959380474,0.5444062030793322,0.6143093531323899,0.8472584039272404,0.3054470381082485,0.4076782776039816,0.4676800934836053,0.5336851995913624,0.6002128102767187,0.6593332543738726,0.7554248500082917,0.34903082345494235,0.46586127697984814,0.5344232464570264,0.6098603728496237,0.6859047138940875,0.7534492890259957,0.8632702548839263,0.18614461930266232,0.26439340182936893,0.3163972510862485,0.3812805583366543,0.45491217667700246,0.5339871885844262,0.7766556178737712,0.06521739130434782,0.21739130434782608,0.30434782608695654,0.391304347826087,0.4782608695652174,0.5434782608695652,0.6304347826086957,0.0,0.0,0.0,0.09523809523809523,0.23809523809523808,0.3333333333333333,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2607508532219442,0.2663481228705838,0.269624573361689,0.27344709902143416,0.2772696245509954,0.2810921502107415,0.5530375426648725,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,0.030182798000252385,0.036768135745761994,0.06804849003693265,0.24228555122020778,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.016278632305488427,0.019534358766586112,0.06384841337597127,0.2629903485797797
