sys i itr dvfs rapl QPS time joule ins cyc refcyc llcm c3 c6 c7 read_5th read_10th read_50th read_90th read_95th read_99th RDTSC_START RDTSC_END QPS_reported
linux 1 400 0x1d00 55 49925.2 20.0 1969.02 81388508266 131175433006 141243976260 210669841 4960508 0 28259630 96.7 128.1 302.3 454.5 479.4 532.4 37765049778750 37823054621031 50000
linux 2 400 0x1d00 55 49878.9 20.0 1969.39 81191188846 130309493045 140012631156 210198990 5342931 0 35274614 93.3 126.4 301.2 455.8 480.9 534.7 37896817458902 37954822004135 50000
linux 0 400 0x1d00 135 100101.8 20.0 2393.38 155776565815 225930544308 231054573233 400008756 2159108 0 20836529 133.6 165.6 328.2 463.8 486.0 547.2 34304784257512 34362787796217 100000
linux 1 400 0x1d00 135 99955.9 20.0 2171.22 155819793088 226439873102 231848540250 398600290 2823817 0 20675173 134.6 167.1 328.5 465.0 486.4 552.1 34436299597123 34494304708553 100000
linux 2 400 0x1d00 135 99949.0 20.0 2169.36 155725443405 226479396731 232028018814 399600934 2748127 0 25223910 133.1 165.3 327.5 464.1 485.9 545.3 34568260478987 34626264724905 100000
linux 0 400 0x1d00 95 100061.8 20.0 2168.47 155957150119 226856650242 232027690679 403273817 2741138 0 16159322 135.8 168.9 330.0 466.5 487.7 556.3 35490159797311 35548165142457 100000
linux 1 400 0x1d00 95 0 -12237.99 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 35490159797311 0 100000
linux 2 400 0x1d00 95 100090.0 20.0 2143.54 153338003625 218163692947 223402058511 367376941 2011121 0 6856186090 127.0 159.3 321.4 460.0 483.0 538.3 35922066545670 35980071539593 100000
linux 0 400 0x1d00 75 100030.8 20.0 2159.36 154707392516 224845247580 230968729376 387598981 2728378 0 17144423 132.7 163.6 328.3 465.1 486.8 553.2 36842504028970 36900508593443 100000
linux 1 400 0x1d00 75 99977.5 20.0 2169.2 154509488515 222775696334 227560457077 390538671 1388085 0 18750182 132.1 163.8 326.7 462.4 484.3 543.7 36973671013265 37031675079827 100000
linux 2 400 0x1d00 75 100084.7 20.0 2166.99 154867106879 223442741240 228419709532 390528461 6061087 0 23328528 130.5 164.8 326.3 463.3 485.9 546.1 37105652682375 37163656374690 100000
linux 0 400 0x1d00 55 100104.9 20.0 2086.2 155961096985 225780606315 240053814489 398946004 2194778 0 17287393 136.2 169.1 333.0 468.4 488.9 562.4 38027922731663 38085926082282 100000
linux 1 400 0x1d00 55 100046.7 20.0 2079.3 155660994571 225696632559 240763033907 396989566 2245441 0 37643073 136.7 169.1 331.8 467.7 488.9 566.1 38159840926998 38217846172511 100000
linux 2 400 0x1d00 55 100018.2 20.0 2083.04 155768555598 225920676990 240641635325 399854267 5542799 0 34666484 136.8 170.0 333.6 468.3 489.1 565.5 38291082323865 38349087082001 100000
linux 0 400 0x1d00 135 200089.3 20.0 2504.9 304108420539 404116801514 404620051008 779430267 5241315 0 22212405 164.1 204.9 368.3 489.7 534.0 625.2 34700082693817 34758085201043 200000
linux 1 400 0x1d00 135 199842.1 20.0 2503.88 303434630106 403397063078 404971945012 778205169 6251936 0 17170378 177.6 217.0 374.1 497.0 537.9 640.2 34831989606787 34889994440672 200000
linux 2 400 0x1d00 135 199938.6 20.0 2738.26 303824670239 402945124744 403291096689 779712111 5073898 0 15448387 175.3 210.7 366.0 485.5 524.9 609.7 34964553853382 35022558189470 200000
linux 0 400 0x1d00 95 199905.7 20.0 2479.98 299911018812 393156333671 394987788994 729215261 5597203 0 18606545 176.2 213.9 366.9 485.5 524.2 599.8 36054608177382 36112612519929 200000
linux 1 400 0x1d00 95 200007.1 20.0 2485.56 300973790972 396866983704 399479825774 738142488 6845856 0 26809659 171.4 209.6 367.5 489.4 531.6 621.3 36185815410929 36243819256733 200000
linux 2 400 0x1d00 95 200207.0 20.0 2484.0 301183097704 398696148316 403006644621 748012464 2753637 0 15531037 176.3 211.6 367.6 486.9 526.4 604.7 36317289697082 36375292870732 200000
linux 0 400 0x1d00 75 200032.1 20.0 2495.98 302023746477 399929083667 400733090296 760475382 4716444 0 21219851 179.3 216.0 370.3 487.9 528.4 609.3 37238234104238 37296237380045 200000
linux 1 400 0x1d00 75 200050.2 20.0 2496.73 302053139580 400439966248 401838023385 759762132 8027838 0 19544231 184.6 221.4 374.6 490.1 532.2 624.5 37369772368953 37427774394654 200000
linux 2 400 0x1d00 75 199918.7 20.0 2496.89 302645826996 402124601277 403853896441 768045988 3559663 0 19379801 173.1 210.2 367.3 487.1 527.5 616.3 37501597174409 37559599869675 200000
linux 0 400 0x1d00 55 199902.4 20.0 2028.3 301427502980 394612526906 494188890119 772552344 6858055024 0 6201823159 204.6 248.1 421.5 3412.4 6504.4 10585.4 38422785558196 38480799861970 200000
linux 1 400 0x1d00 55 199816.2 20.0 2006.93 301155300512 394708218178 502205902448 773244412 8304770397 0 7466138392 215.1 258.3 433.2 4154.2 7096.8 10624.0 38555344272031 38613347680371 200000
linux 2 400 0x1d00 55 199900.1 20.0 2023.79 301848511064 394352815668 496627836287 773464010 7062230945 0 6318907469 196.4 241.9 420.9 2993.2 5956.3 10757.4 38687686289075 38745688776611 200000
linux 0 50 0x1c00 135 50047.1 20.0 1966.7 88262326818 145690073393 152853810914 215440572 1113600 0 325672465 56.0 58.0 76.2 131.0 162.1 201.6 38819949488322 38877955135898 50000
linux 1 50 0x1c00 135 50068.6 20.0 2107.5 88399672050 145914207204 153239043550 215774799 343824 0 22863455 56.0 58.0 75.9 129.9 161.7 201.2 38974150305876 39032155899918 50000
linux 2 50 0x1c00 135 50184.7 20.0 1968.73 88359239668 145926493513 153076179144 216150705 1367785 0 15880226 56.5 58.7 76.6 130.9 162.8 202.5 39127380106551 39185385250293 50000
linux 0 50 0x1c00 95 0 -13855.93 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 40182185783944 0 50000
linux 1 50 0x1c00 95 50090.8 20.0 1955.0 86690592751 142299856911 149854548989 194705907 3142701 0 13861304 55.8 57.7 75.2 127.7 153.4 191.7 40676832573722 40734837969433 50000
linux 2 50 0x1c00 95 49976.0 20.0 1959.21 87003278863 143192835219 150988630413 199072259 1504897 0 20691094 55.7 57.6 75.3 127.9 156.0 195.7 40830052790294 40888057862771 50000
linux 0 50 0x1c00 75 50060.5 20.0 1965.47 87738888679 146166129586 153670286194 209317414 1121981 0 21034599 56.1 58.2 76.1 131.2 162.0 201.9 42078075350300 42136080787075 50000
linux 1 50 0x1c00 75 49978.0 20.0 1962.59 87539816092 145770747357 153067436079 208642271 3381139 0 19534139 56.3 58.4 76.1 128.8 160.7 199.6 42232902381795 42290907669191 50000
linux 2 50 0x1c00 75 50003.0 20.0 1967.42 87604670609 145659126817 152737115378 209660734 4396313 0 28489861 56.1 58.1 76.0 128.5 160.5 199.7 42386108507681 42444113847621 50000
linux 0 50 0x1c00 55 50019.3 20.0 1968.27 88272389871 147208110768 154920220066 215152533 496364 0 17711895 56.7 59.1 77.2 132.5 163.9 203.7 43637561628794 43695565438565 50000
linux 1 50 0x1c00 55 49981.9 20.0 1962.13 88319669571 147530364148 155222189497 215455258 3779222 0 7075627234 56.2 58.3 76.7 131.5 162.0 202.1 43792663779444 43850669018638 50000
linux 2 50 0x1c00 55 49995.5 20.0 1969.09 88170340353 147187259490 154557133454 214306600 2762772 0 22052760 56.1 58.1 76.4 131.2 161.5 201.2 43948363793303 44006368067878 50000
linux 0 50 0x1c00 135 99996.0 20.0 2168.7 166183746452 263776458838 273304924344 414799438 4823860 0 14995175 56.6 59.2 82.9 152.6 181.2 230.7 39282195456970 39340201380531 100000
linux 1 50 0x1c00 135 100068.4 20.0 2168.68 166312686561 264920670039 274537915894 416405391 2748504 0 12319200 57.7 60.8 84.2 152.6 181.5 227.3 39453984645570 39511989668581 100000
linux 2 50 0x1c00 135 100089.4 20.0 2165.71 166290220670 264672779594 274367584974 416940561 4858457 0 16679669 58.2 61.3 84.8 151.8 180.6 227.4 39624868759445 39682874184206 100000
linux 0 50 0x1c00 95 99946.7 20.0 2160.59 164227480749 259595475084 269004927449 385131659 2789887 0 10703378 56.4 58.8 81.7 147.0 174.6 221.9 40983902724043 41041908203113 100000
linux 1 50 0x1c00 95 99929.5 20.0 2163.64 164424852911 262062546192 271533177029 390595986 3632801 0 12807879 56.3 58.8 81.4 146.7 173.8 222.7 41154778583764 41212783248431 100000
linux 2 50 0x1c00 95 100108.1 20.0 2315.29 165060112955 263134530960 272661366291 393318250 2371098 0 10822713 56.6 59.3 82.3 148.5 176.1 223.3 41326747067035 41384753026411 100000
linux 0 50 0x1c00 75 99963.4 20.0 2165.77 165268068219 263710624617 273232446877 402821578 8189716 0 16306091 56.9 59.6 82.5 149.5 177.7 226.1 42540036909485 42598041746052 100000
linux 1 50 0x1c00 75 100154.8 20.0 2169.5 165325490831 264548708221 274137685241 404822324 7153662 0 11855171 57.4 60.4 82.9 149.2 177.7 225.2 42711976672780 42769980472986 100000
linux 2 50 0x1c00 75 100020.1 20.0 2168.64 165386578478 265698775538 275307229779 404768180 5888769 0 12098365 57.5 60.6 84.3 152.6 181.6 228.3 42883028830200 42941033707321 100000
linux 0 50 0x1c00 55 100038.0 20.0 2115.62 165892065314 265809664105 281694930178 412074552 3459903 0 12293361 57.3 60.3 84.3 153.7 183.2 237.7 44102451786163 44160457242505 100000
linux 1 50 0x1c00 55 99921.8 20.0 2111.17 165743473660 265507380037 281865050500 411142464 1737303 0 13803043 57.4 60.4 84.5 154.7 183.7 236.9 44273362208996 44331367097608 100000
linux 2 50 0x1c00 55 99969.5 20.0 2252.02 165760703708 266564310641 282816296523 411346477 2737542 0 11171119 58.5 61.6 84.9 155.5 184.8 233.5 44444600037134 44502605734279 100000
linux 0 50 0x1c00 135 199923.4 20.0 2511.73 315558904706 473260358021 490164473293 815571698 43957562 0 93905161 59.7 64.9 103.0 203.9 245.1 362.8 39795868611926 39853873655730 200000
linux 1 50 0x1c00 135 200081.2 20.0 2515.79 315862776832 475826425153 492822672424 820447168 57216855 0 113240070 59.7 65.1 104.0 205.6 246.9 359.4 39988252799281 40046257695471 200000
linux 2 50 0x1c00 135 200063.7 20.0 2516.7 315867706271 475339622103 492319429450 816109368 73682765 0 188476133 60.4 65.4 102.8 199.0 234.7 334.5 40182185783944 40240189661861 200000
linux 0 50 0x1c00 95 200085.2 20.0 2503.08 313187494375 471582950027 488428852322 776573940 98295558 0 220219649 60.7 65.8 103.9 199.4 237.6 335.2 41497941228991 41555946335054 200000
linux 1 50 0x1c00 95 199723.9 20.0 2501.36 312204386431 469001944385 485753999158 774766427 50099066 0 107136034 59.9 65.1 103.4 201.9 244.0 360.2 41690900195534 41748905308835 200000
linux 2 50 0x1c00 95 199970.9 20.0 2502.12 313444649559 471391964867 488230461205 781844032 46332662 0 115062227 60.7 65.7 103.5 201.4 239.0 342.5 41884128021177 41942133387826 200000
linux 0 50 0x1c00 75 200163.9 20.0 2655.55 314460491127 474583632239 491535925459 795151631 66508310 0 165338338 60.7 66.1 105.1 206.6 247.7 358.4 43054597475101 43112602451911 200000
linux 1 50 0x1c00 75 199944.2 20.0 2517.3 315163492192 477456474499 494511613284 803697769 37656587 0 71266224 62.0 67.4 105.3 203.7 242.9 350.5 43248924910232 43306930720283 200000
linux 2 50 0x1c00 75 199879.1 20.0 2517.61 315146161071 477908637833 494979626652 805493583 30068998 0 68203447 60.3 65.3 103.9 205.1 245.1 354.2 43443066093261 43501071095351 200000
linux 0 50 0x1c00 55 199935.6 20.0 2050.88 311393491198 463098644838 591993205461 820739820 3152157262 0 5000250586 68.0 76.5 139.5 3384.7 6335.4 11232.7 44616116071494 44674123044592 200000
linux 1 50 0x1c00 55 199926.3 20.0 2052.61 311625376803 462805233831 590897958053 818657901 2972902752 0 4783997731 66.6 74.9 133.0 3099.1 6076.3 10767.6 44811267179585 44869272222250 200000
linux 2 50 0x1c00 55 199783.4 20.0 2040.65 311283313790 460818581763 591518159042 819136786 2773725532 0 4826063797 68.3 77.3 145.3 4286.9 7066.6 11448.2 45007278946776 45065284466450 200000
linux 0 100 0x1c00 135 49912.5 20.0 1928.09 86379196368 148069912813 166597281795 213407959 649136 0 8600211 58.9 62.6 100.9 171.5 194.7 248.9 45203664965194 45261670626234 50000
linux 1 100 0x1c00 135 50092.6 20.0 1930.8 86376202980 149058902710 167505293400 214604975 2982041 0 24922919 58.4 62.2 98.8 170.7 194.3 250.2 45350180848247 45408186159738 50000
linux 2 100 0x1c00 135 49997.7 20.0 1932.87 86448991011 148786778209 166960199018 215117686 836505 0 19566010 58.6 62.5 101.9 174.5 199.6 255.7 45497738055379 45555743252511 50000
linux 0 100 0x1c00 95 49956.0 20.0 1921.66 85223485747 144982077255 163861682940 201002351 1852694 0 15763414 58.0 61.8 100.4 170.6 193.2 247.9 46768522342759 46826526782427 50000
linux 1 100 0x1c00 95 49970.9 20.0 2069.93 85480024466 144713427348 163402213204 202354804 2850613 0 106103054 57.9 61.8 101.6 171.4 195.3 248.8 46915542671111 46973547358471 50000
linux 2 100 0x1c00 95 49937.9 20.0 1923.23 85540063098 145204591254 164008269820 202731038 503962 0 18744092 57.8 61.5 101.0 171.7 194.9 247.6 47063070517119 47121076844558 50000
linux 0 100 0x1c00 75 49952.7 20.0 1931.22 85876972405 146115283741 164739949419 209146919 1355605 0 19048418 58.3 62.2 101.5 172.1 196.3 250.8 48183356917766 48241361691248 50000
linux 1 100 0x1c00 75 49927.5 20.0 1929.75 85717595764 146016024619 164601581835 209113420 1767724 0 14286531 58.1 61.8 98.5 169.9 193.7 247.1 48330197532210 48388203079491 50000
linux 2 100 0x1c00 75 50032.2 20.0 1927.81 86168791469 146382304219 164680869778 210620070 1711232 0 15430436 58.5 62.3 100.4 171.7 195.8 248.3 48478308161087 48536313266175 50000
linux 0 100 0x1c00 55 50056.0 20.0 1929.25 86299682276 147457549656 166214322092 213291995 1643894 0 19505255 58.0 61.7 101.1 173.0 196.7 249.0 49598957205338 49656962240372 50000
linux 1 100 0x1c00 55 50091.0 20.0 1925.04 86319958720 147929882942 166650075686 213339188 486591 0 10524274 58.4 62.2 100.3 172.2 196.4 251.6 49746923179961 49804928590006 50000
linux 2 100 0x1c00 55 50046.1 20.0 1917.13 86493268870 149062056776 167479087202 214903700 27098731 0 10340782822 58.7 62.8 104.0 173.9 198.0 255.5 49894596425460 49952601720007 50000
linux 0 100 0x1c00 135 100185.7 20.0 2147.77 163262260729 260306692057 275585871233 412458583 993627 0 9685130 61.5 67.4 122.6 188.6 222.5 276.6 45644953287467 45702957152674 100000
linux 1 100 0x1c00 135 99953.8 20.0 2147.77 163077862220 259245078479 273857366021 411761942 1262051 0 9122791 60.6 65.5 119.6 184.8 218.2 273.3 45803605504431 45861610246244 100000
linux 2 100 0x1c00 135 100086.8 20.0 2147.18 163354600105 260646857846 275952084132 411282843 1347224 0 8238088 61.0 66.5 121.1 186.1 220.0 274.2 45961248623144 46019254254101 100000
linux 0 100 0x1c00 95 100002.7 20.0 2136.2 161535208062 253330007146 269515935318 391278437 1601119 0 10805371 61.1 67.5 122.7 187.2 219.7 272.3 47210271128862 47268276399674 100000
linux 1 100 0x1c00 95 100033.7 20.0 2137.08 161772960637 253784147180 269695074466 392444114 1955673 0 10730870 61.1 66.4 120.5 184.8 215.2 271.0 47367925745721 47425931169540 100000
linux 2 100 0x1c00 95 100026.6 20.0 2284.6 161782963075 254414295255 270715018937 395201066 1252423 0 8436042 60.8 66.7 122.2 185.7 218.7 272.7 47527557942121 47585563121271 100000
linux 0 100 0x1c00 75 99899.4 20.0 2139.87 162137314978 255910275895 272119536613 401764425 1054614 0 8696810 61.2 67.1 121.5 186.9 218.7 271.6 48626075070322 48684079482853 100000
linux 1 100 0x1c00 75 100034.9 20.0 2139.12 162559017387 256359154281 272414963876 404265191 659982 0 7713101 60.6 66.0 119.9 185.8 217.7 272.3 48784715269622 48842720069091 100000
linux 2 100 0x1c00 75 100054.3 20.0 2141.69 162780713153 256525604438 272535721355 404938944 3431193 0 53203052 60.7 66.4 121.2 186.4 219.0 273.7 48943378738016 49001384295808 100000
linux 0 100 0x1c00 55 99969.0 20.0 2091.8 162805582360 256764875461 278479841582 407922768 1264197 0 6899506 62.0 67.9 122.6 190.0 225.9 282.5 50041811015262 50099816837894 100000
linux 1 100 0x1c00 55 100055.2 20.0 2086.68 163026126336 257918618915 280732438941 410994380 1099854 0 10736090 61.5 67.4 121.2 187.0 220.8 276.4 50200130028107 50258135496836 100000
linux 2 100 0x1c00 55 100146.3 20.0 2092.83 163020112589 257189506601 278853586535 409567789 1125055 0 10322057 61.2 66.9 121.8 189.3 224.6 282.8 50358804814369 50416810382601 100000
linux 0 100 0x1c00 135 199986.0 20.0 2482.54 311041086055 456821915572 473538365901 798031243 5344236 0 9382225 73.6 85.6 144.2 240.8 276.7 375.6 46119648375156 46177653260044 200000
linux 1 100 0x1c00 135 0 -15903.33 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 46119648375156 0 200000
linux 2 100 0x1c00 135 199922.1 20.0 2450.36 306085655183 436455984245 452571182969 736460681 6063030 0 14027010 72.0 83.0 141.2 225.1 260.3 349.2 46602402426150 46660407344681 200000
linux 0 100 0x1c00 95 199974.8 20.0 2465.52 308162373161 443796666269 460092075710 769995815 5577077 0 12981009 74.5 87.0 144.3 237.1 274.1 370.1 47685990012564 47743995706990 200000
linux 1 100 0x1c00 95 199885.9 20.0 2467.97 308429035182 444390070364 460558952220 772425928 6330729 0 10156090 74.8 87.7 145.1 240.9 278.4 377.2 47852538464064 47910544873560 200000
linux 2 100 0x1c00 95 199941.1 20.0 2469.77 308668916025 445516120245 461882616910 778246273 3154330 0 12171416 73.5 85.9 143.5 234.5 271.2 361.1 48017959450771 48075964837534 200000
linux 0 100 0x1c00 75 199968.5 20.0 2475.66 310099605760 449861013662 466425992361 793984725 3893105 0 12725461 73.6 85.5 143.3 235.2 270.7 365.1 49101712161086 49159717658032 200000
linux 1 100 0x1c00 75 200051.7 20.0 2475.95 310511487951 449857982271 466348490963 792306861 7906705 0 14062651 74.6 87.4 145.4 240.7 276.2 375.8 49268223159210 49326227239916 200000
linux 2 100 0x1c00 75 200078.0 20.0 2620.56 310684195608 449501207879 465857855826 791755099 12976920 0 19436003 71.3 83.2 143.5 239.7 278.2 392.3 49432779954418 49490786129264 200000
linux 0 100 0x1c00 55 200104.7 20.0 2031.31 307818773063 438441258392 561239299236 799454239 3473396816 0 3457880453 81.0 97.3 170.2 3530.3 6444.3 10799.6 50517854920435 50575861392655 200000
linux 1 100 0x1c00 55 199916.1 20.0 2029.63 307731062626 438638640228 563243108640 801125797 3658192095 0 3490270582 84.6 101.5 175.0 3737.6 6653.8 10954.6 50683939337733 50741952654474 200000
linux 2 100 0x1c00 55 199930.1 20.0 2026.71 307607597959 439566251611 565446185744 805081568 3776225807 0 3352980725 84.3 100.7 173.9 3690.8 6658.2 10818.3 50850065106730 50908069541940 200000
linux 0 200 0x1c00 135 50003.8 20.0 1909.85 84404385721 143304076151 161061592522 213578369 1565681 0 49501695 64.6 73.6 168.9 265.4 287.2 345.0 51014697080296 51072701777172 50000
linux 1 200 0x1c00 135 50069.4 20.0 1920.2 84413229747 141281665524 158252100072 215033757 2876307 0 20090939 63.4 71.9 168.0 265.3 287.6 345.9 51154972422183 51212978799211 50000
linux 2 200 0x1c00 135 50038.5 20.0 1917.85 84439720549 141807899710 158881376234 214493595 2237205 0 18018628 62.7 69.8 164.7 261.5 280.5 341.4 51295598674832 51353602879257 50000
linux 0 200 0x1c00 95 49968.8 20.0 1904.57 83426443041 139050826889 156629067744 202697443 1470648 0 30291370 63.5 72.8 169.1 265.4 286.9 342.6 52444115767619 52502122105078 50000
linux 1 200 0x1c00 95 50029.9 20.0 1900.05 83722075461 139687250042 157493457404 203937725 3021568 0 27970210 63.4 72.4 169.1 263.1 283.9 342.5 52584356198166 52642360505428 50000
linux 2 200 0x1c00 95 49981.7 20.0 1906.6 83689884038 138859424307 156287155975 204701086 1774713 0 63088021 64.6 73.9 170.2 265.9 287.2 339.6 52725052188781 52783059311752 50000
linux 0 200 0x1c00 75 49893.3 20.0 1909.37 83597537825 139588709674 157051662994 208222489 1106263 0 23874163 65.4 74.3 171.3 266.4 287.8 344.0 53731104510043 53789109355827 50000
linux 1 200 0x1c00 75 49996.9 20.0 1907.54 84049766373 140107674257 157625146955 209267917 1097273 0 27957305 62.8 70.8 165.9 264.4 286.2 343.5 53872574448077 53930578294487 50000
linux 2 200 0x1c00 75 50017.2 20.0 1909.38 84071368239 140009107542 157271905176 209121994 844596 0 21202190 63.0 71.6 166.9 263.9 284.9 341.2 54014520200378 54072524322246 50000
linux 0 200 0x1c00 55 49898.1 20.0 1907.67 84285219126 142033250066 159923645282 213074171 1652710 0 28002632 64.0 73.0 167.4 265.4 288.2 341.3 55023727525857 55081732416677 50000
linux 1 200 0x1c00 55 50055.7 20.0 2121.95 84345300344 141434817506 159032685039 212590402 2245731 0 23488463 65.1 74.2 169.1 266.5 289.0 344.9 55163065985201 55221072229034 50000
linux 2 200 0x1c00 55 50090.6 20.0 1913.96 84355949640 140695268088 157792321196 213084133 296061 0 23721101 64.2 74.0 170.1 266.8 290.0 345.5 55303831552144 55361836487551 50000
linux 0 200 0x1c00 135 100095.9 20.0 2119.53 159642364690 245429368108 260826360963 410210074 1519948 0 21793848 80.4 100.5 195.3 274.8 302.8 363.1 51435685737906 51493690119210 100000
linux 1 200 0x1c00 135 99849.6 20.0 2115.29 159319846200 245252611017 261218989614 407236741 1674982 0 15993123 83.6 104.7 198.6 276.6 305.1 367.3 51580841639151 51638846600691 100000
linux 2 200 0x1c00 135 100072.0 20.0 2121.04 159753798969 245654516755 260823888916 410546049 2841130 0 207027607 79.4 99.6 195.2 274.6 302.7 364.9 51725765470655 51783769562256 100000
linux 0 200 0x1c00 95 99974.8 20.0 2327.18 158084289218 237717641203 252864864958 389003109 1864033 0 14631428 76.0 95.0 192.1 272.4 298.5 358.3 52865466343651 52923470078592 100000
linux 1 200 0x1c00 95 99962.0 20.0 2107.27 158041473069 238125582500 253075158052 390175180 1279422 0 14977282 79.2 100.4 194.2 273.8 300.9 360.6 53009755736081 53067759408745 100000
linux 2 200 0x1c00 95 100183.2 20.0 2103.92 158431337175 239393381741 255140155107 392373083 1613937 0 18550488 81.6 103.1 195.8 273.8 300.5 359.6 53152968454651 53210973487915 100000
linux 0 200 0x1c00 75 100004.2 20.0 2113.61 158967443620 239781331500 254378900264 399225479 2461810 0 18741366 76.4 95.4 192.2 272.4 299.2 360.3 54154464858679 54212469534631 100000
linux 1 200 0x1c00 75 100005.7 20.0 2108.69 159067083912 242092105041 258191647714 402375510 442366 0 15151485 79.6 100.0 194.2 274.4 302.0 361.3 54299904749235 54357911117916 100000
linux 2 200 0x1c00 75 100187.5 20.0 2113.57 159601086557 241834038100 257318111483 403869374 555031 0 16953110 80.1 100.8 195.2 274.1 301.1 360.7 54444141643214 54502147221115 100000
linux 0 200 0x1c00 55 99903.5 20.0 2063.01 159397939330 242739028329 264002258466 405094961 1482045 0 14950022 79.5 100.1 196.0 276.5 305.0 367.2 55444286469820 55502290939344 100000
linux 1 200 0x1c00 55 100068.8 20.0 2083.32 159359778559 241371984007 259340445101 405495312 1953469 0 17310825 81.2 102.9 197.5 276.9 306.4 367.2 55588836628237 55646842249916 100000
linux 2 200 0x1c00 55 99823.4 20.0 2068.44 159424096629 243236701161 263727416128 406692914 1391043 0 14060041 80.5 100.6 195.0 275.5 302.5 365.4 55733907994051 55791913941164 100000
linux 0 200 0x1c00 135 0 -17836.48 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 51725765470655 0 200000
linux 1 200 0x1c00 135 199826.0 20.0 2406.61 301656365025 407110466973 422401763189 724015483 3844617 0 14419351 105.2 125.5 215.6 301.6 337.7 415.3 52150523814954 52208529243284 200000
linux 2 200 0x1c00 135 199999.3 20.0 2418.57 303524500858 413024760949 428572992189 740637472 5304274 0 18078368 108.5 129.2 218.5 304.0 343.6 423.9 52296607610129 52354613204930 200000
linux 0 200 0x1c00 95 199968.0 20.0 2423.73 304149717185 415159679931 430360013166 759730925 3837019 0 16451004 105.7 127.0 219.8 314.2 356.7 453.2 53297080500581 53355085778184 200000
linux 1 200 0x1c00 95 199921.5 20.0 2421.73 304386203516 416469588396 432077587988 763876763 3050046 0 14090056 109.1 129.6 220.2 313.0 352.7 441.2 53441937715245 53499943715420 200000
linux 2 200 0x1c00 95 199870.8 20.0 2426.11 304816315561 418098266378 433697811695 766377842 3214418 0 11421389 110.7 132.3 222.9 317.7 358.4 457.1 53586215097960 53644221435100 200000
linux 0 200 0x1c00 75 199948.7 20.0 2426.11 306152190222 420630172347 436553206795 777980199 4364529 0 14861108 109.6 130.8 221.9 318.6 359.5 454.1 54588723102545 54646729612716 200000
linux 1 200 0x1c00 75 200094.6 20.0 2433.3 306604758635 422640188160 438416722609 784830140 1659235 0 14371008 110.1 131.6 222.3 317.0 357.4 449.8 54733456122927 54791462713487 200000
linux 2 200 0x1c00 75 200082.4 20.0 2433.67 306314333574 421891768922 437468436819 783265479 4846393 0 17064412 107.5 129.3 221.2 316.4 355.8 443.9 54878031934906 54936036317013 200000
linux 0 200 0x1c00 55 200004.7 20.0 2043.1 304798976687 413593582567 517138826947 789392848 3485776829 0 2516036462 121.6 145.9 247.7 2117.5 5414.8 10198.7 55878455227793 55936459893226 200000
linux 1 200 0x1c00 55 200080.0 20.0 2053.83 304768038073 413562082145 512888267425 787076956 3121804325 0 2290144732 120.7 144.7 247.1 1700.0 5090.3 10124.0 56025206168851 56083209524281 200000
linux 2 200 0x1c00 55 199870.9 20.0 2026.63 304195095037 412389631201 521555972561 786519020 4089130558 0 2966972629 125.5 150.6 255.6 3501.0 6484.8 10805.6 56171113478213 56229116720641 200000
linux 0 300 0x1c00 135 50098.6 20.0 1899.53 83039550885 135798936473 151364398058 213629993 6313387 0 42016824 75.2 96.2 238.3 359.1 384.7 440.7 56316109751440 56374115020081 50000
linux 1 300 0x1c00 135 50036.9 20.0 1893.77 82959507689 136977704973 153108115249 214663247 3131072 0 31397488 76.6 97.3 237.9 359.1 384.5 440.7 56451450067440 56509455758166 50000
linux 2 300 0x1c00 135 50022.9 20.0 1898.65 82910194208 135986375773 151752451524 214871214 4837461 0 37686718 76.0 97.2 238.6 359.6 385.0 440.9 56585783192544 56643787100608 50000
linux 0 300 0x1c00 95 50011.8 20.0 1892.73 81994717496 134310729737 150475797023 203965798 2270584 0 39010887 76.7 98.0 237.1 359.0 384.4 438.5 57714081937974 57772084975277 50000
linux 1 300 0x1c00 95 50007.6 20.0 1893.12 82424290152 135282068453 151592721322 205316350 4511878 0 322337262 78.6 100.9 238.8 360.4 386.0 438.3 57849819157540 57907823435964 50000
linux 2 300 0x1c00 95 50021.2 20.0 1894.35 82166685110 133494130240 149272609295 204395326 3770986 0 31537007 74.1 92.7 235.9 356.9 380.6 435.9 57985930137430 58043935071411 50000
linux 0 300 0x1c00 75 49946.9 20.0 1897.04 82530258486 134897101910 150703134461 209274331 2739630 0 20200356 74.6 94.3 237.0 359.3 385.5 441.2 58945440830538 59003444568298 50000
linux 1 300 0x1c00 75 49991.9 20.0 1896.94 82630767744 135291988887 151103904195 211120147 3953715 0 31154410 77.9 99.3 240.0 360.6 386.5 439.7 59082262637970 59140267178603 50000
linux 2 300 0x1c00 75 50008.7 20.0 1896.71 82720315336 135236219680 151059965367 210538797 8761335 0 39376432 74.8 95.5 237.6 358.3 382.7 437.0 59217822564350 59275827672758 50000
linux 0 300 0x1c00 55 50037.7 20.0 1889.95 82978794296 136597995794 152465760348 211371856 6044992 0 10459791340 77.6 99.2 238.8 360.1 385.9 439.5 60180019384304 60238024175984 50000
