sys i itr dvfs rapl lat50 lat75 lat90 lat99 requests time joule ins cyc refcyc llcm c3 c6 c7 num_interrupts
linux 2 4 0x1900 135 86.0 88.0 92.0 99.0 341097 30.1 867.76 36374584948 76475896931 88711573678 50579925 107656584 0 414981213 254637838828484 254725123504218 1023442
linux 3 4 0x1900 135 85.0 87.0 92.0 99.0 342586 30.1 864.26 34312069315 75247363266 87286704498 51034363 181511 0 1499535306 254769048451647 254856337384222 1027833
linux 4 4 0x1900 135 85.0 87.0 91.0 98.0 343139 30.1 857.84 34328713480 75247835924 87287816039 50913186 172869 0 1404431488 254899803236640 254987093092084 1029509
linux 0 4 0x1700 135 94.0 97.0 101.0 109.0 310919 30.1 792.34 31257015746 69224111255 87279510410 46337253 0 0 32509 255691284042039 255778573329779 932865
linux 1 4 0x1700 135 93.0 95.0 100.0 108.0 314632 30.1 795.75 31705598830 69229658803 87288704570 46999897 71688 0 555182612 255821220917278 255908513523436 943980
linux 2 4 0x1700 135 94.0 96.0 101.0 109.0 310741 30.1 792.11 31324416530 69222669631 87279220874 46078789 82534 0 22581343 255952434728032 256039719487885 932287
linux 3 4 0x1700 135 92.0 95.0 100.0 108.0 315360 30.1 798.4 31694472354 69255058043 87320383329 46913377 28271897 0 519487063 256084000801339 256171289909917 946167
linux 4 4 0x1700 135 95.0 98.0 102.0 110.0 307784 30.1 793.18 31460251695 69225771022 87282615817 45803520 86072 0 163473 256215213870393 256302504046996 923432
linux 0 4 0x1500 135 102.0 105.0 110.0 118.0 287495 30.1 742.43 28919457883 63206612207 87282146510 40852690 44892 0 157383 256999180977038 257086470316688 862552
linux 1 4 0x1500 135 101.0 104.0 109.0 118.0 288691 30.1 742.28 29030383914 63208166554 87283630063 41048320 54085 0 5742000 257128407429775 257215697530502 866130
linux 2 4 0x1500 135 100.0 103.0 109.0 117.0 290225 30.1 742.23 29133704680 63206207521 87281538003 41419721 0 0 14128568 257259060609482 257346348923359 870775
linux 3 4 0x1500 135 101.0 104.0 109.0 117.0 289059 30.1 746.6 29228094445 63210759145 87288487766 41365577 466407 0 759615618 257388971742412 257476263257286 867301
linux 4 4 0x1500 135 101.0 104.0 109.0 118.0 289327 30.1 752.04 29050353762 63207010065 87281952616 41232960 0 0 1555612113 257518843005109 257606128779944 868111
linux 0 4 0x1300 135 113.0 116.0 122.0 131.0 259800 30.1 707.56 26474834843 57187873622 87282177656 38485939 0 0 2076410440 258302299890020 258389585104688 779538
linux 1 4 0x1300 135 113.0 117.0 123.0 131.0 258572 30.1 698.74 26381729866 57194578737 87291581544 39302864 55724370 0 455629527 258429880968871 258517170866251 775900
linux 2 4 0x1300 135 112.0 116.0 122.0 131.0 259322 30.1 701.73 26465406099 57194975682 87293298576 40060497 1155708 0 830124014 258558916297337 258646207312875 778035
linux 3 4 0x1300 135 115.0 119.0 124.0 133.0 254460 30.1 711.28 26082578608 57190104593 87286191981 39164896 0 0 2699268989 258687716487531 258775005221832 763447
linux 4 4 0x1300 135 115.0 119.0 124.0 133.0 254730 30.1 695.07 26136567626 57189568003 87283108875 39071688 0 0 49388131 258815093131376 258902382320854 764261
linux 0 4 0x1100 135 130.0 135.0 141.0 150.0 225864 30.1 664.73 23187130621 51174499268 87289080584 33756305 859299 0 1244733853 259585986827446 259673275378216 677849
linux 1 4 0x1100 135 130.0 134.0 140.0 150.0 225923 30.1 653.14 23204259289 51170020205 87282718361 33631732 0 0 42826765 259711921844229 259799210874238 677817
linux 2 4 0x1100 135 128.0 134.0 139.0 150.0 227722 30.1 652.99 23049680023 51170812648 87283840574 34057223 0 0 463507 259837914918232 259925205317562 683312
linux 3 4 0x1100 135 129.0 135.0 140.0 150.0 226197 30.1 652.85 23141099721 51170607263 87283808993 33475366 36047 0 36424 259963952125210 260051245715974 678760
linux 4 4 0x1100 135 129.0 134.0 141.0 151.0 226280 30.1 657.05 23208611692 51170099408 87282837058 34464086 1203355 0 502839961 260091568107146 260178852512164 678988
linux 0 4 0xf00 135 146.0 152.0 159.0 170.0 200158 30.1 614.88 20334650132 45150957790 87280710459 30835785 0 0 35438 260858400905909 260945690495800 600496
linux 1 4 0xf00 135 145.0 150.0 158.0 169.0 201516 30.1 616.93 20442286242 45156304222 87291510233 31267509 1556372 0 155986505 260982789400968 261070084480780 604660
linux 2 4 0xf00 135 145.0 152.0 158.0 170.0 201405 30.1 617.64 20390421290 45149606787 87276088613 31142779 0 0 268937822 261107410715405 261194694631307 604215
linux 3 4 0xf00 135 145.0 151.0 158.0 169.0 201952 30.1 645.92 23600007848 46999474307 90808733125 31015318 115181069 0 299819516 261234315686346 261321604375191 605957
linux 4 4 0xf00 135 142.0 148.0 155.0 166.0 205891 30.1 631.58 20713202704 45180047419 87334338303 30445835 12916658 0 1061180963 261361421713426 261448712653061 617747
linux 0 4 0xd00 135 165.0 172.0 180.0 193.0 177266 30.1 580.04 18105947690 39131022564 87274474618 25178780 1123518 0 138118851 262117207791584 262204490219790 531896
linux 1 4 0xd00 135 164.0 171.0 178.0 191.0 178630 30.1 579.33 18177466585 39132625921 87281108542 25485636 0 0 0 262249389091656 262336679073599 535942
linux 2 4 0xd00 135 163.0 171.0 177.0 191.0 179591 30.1 579.37 18324102440 39132864758 87282346059 25368785 38599 0 0 262374167707120 262461457165372 538819
linux 3 4 0xd00 135 162.0 170.0 177.0 189.0 180411 30.1 579.37 18099826608 39133171429 87281933302 25572266 0 0 0 262498902129016 262586193212836 541265
linux 4 4 0xd00 135 166.0 174.0 181.0 194.0 175734 30.1 579.51 18036819152 39132690356 87282317755 26209971 0 0 0 262624106943165 262711395444042 527368
linux 0 6 0x1d00 135 82.0 83.0 85.0 91.0 360766 30.1 994.64 38056602837 87136703431 87139363328 46417790 14617682 0 2133010871 263380091441621 263467378645170 721559
linux 1 6 0x1d00 135 82.0 83.0 85.0 91.0 360493 30.1 978.07 38045408483 87185539790 87188711468 46510522 4308095 0 883949174 263506213011214 263593502888164 721102
linux 2 6 0x1d00 135 82.0 83.0 85.0 91.0 359765 30.0 969.71 37979331450 86816222448 86815905970 46027602 0 0 0 263632432385902 263719432949854 719666
linux 3 6 0x1d00 135 82.0 83.0 85.0 91.0 360789 30.1 973.44 38053275191 87106992537 87107129538 46360840 0 0 281967 263758419499886 263845708275838 721631
linux 4 6 0x1d00 135 82.0 83.0 85.0 91.0 360750 30.1 986.64 38157175386 87142216342 87143792208 46534983 2488780 0 2143362943 263885068050502 263972359374958 721603
linux 0 6 0x1b00 135 85.0 87.0 90.0 96.0 345285 30.1 932.49 35912443445 81246035200 87264535593 44938703 6948951 0 1356821956 264651229906251 264738514804676 690703
linux 1 6 0x1b00 135 86.0 87.0 90.0 97.0 344615 30.1 910.2 36056582246 81245910428 87263935757 44490355 0 0 84767 264779484684197 264866773433450 689264
linux 2 6 0x1b00 135 85.0 87.0 89.0 96.0 347292 30.1 923.98 35928900474 81255824965 87277774006 45198028 5596246 0 2167406785 264906574339835 264993863738888 694632
linux 3 6 0x1b00 135 84.0 87.0 89.0 96.0 347947 30.1 914.97 36325544607 81283166921 87305770403 45486992 18254108 0 519117371 265033817530058 265121107503456 696043
linux 4 6 0x1b00 135 84.0 87.0 89.0 96.0 347960 30.1 910.22 36289084755 81252304047 87270565070 45172556 0 0 193198 265160857344632 265248147514688 695993
linux 0 6 0x1900 135 86.0 89.0 93.0 100.0 338123 30.1 863.99 34210941389 75243851707 87282443818 45574582 1259151 0 2426810886 265921935767971 266009221970422 676265
linux 1 6 0x1900 135 86.0 89.0 93.0 100.0 339105 30.1 852.75 33993770676 75245801133 87284569779 46577818 3912390 0 452065195 266048627499110 266135917636848 678277
linux 2 6 0x1900 135 86.0 89.0 93.0 100.0 339251 30.1 849.38 33980371522 75243751671 87281235823 46691095 0 0 0 266176955166002 266264243233574 678613
linux 3 6 0x1900 135 86.0 89.0 93.0 100.0 337544 30.0 854.23 33799713375 74998813205 86998812160 46583048 0 0 430271637 266303496446090 266390498265272 675197
linux 4 6 0x1900 135 88.0 91.0 94.0 100.0 333003 30.1 849.96 34162936552 75243103103 87280848441 44877706 101906 0 347014 266430290076058 266517581553726 666097
linux 0 6 0x1700 135 92.0 94.0 99.0 106.0 318833 30.1 801.48 32157258255 69224425686 87281587941 45199915 5548802 0 1510275137 267193839167313 267281123875755 637743
linux 1 6 0x1700 135 92.0 94.0 99.0 106.0 318599 30.1 409.68 32091523143 69234705221 87296511718 45405264 111729837 0 497554218 267319449289744 267406737814760 637274
linux 2 6 0x1700 135 92.0 95.0 99.0 107.0 317864 30.1 793.12 32075498187 69226426570 87282678428 45186427 99876 0 0 267446335464362 267533624745419 635785
linux 3 6 0x1700 135 91.0 94.0 98.0 106.0 319790 30.1 793.51 32018990159 69225284580 87281435111 43967695 0 0 369460 267571377348141 267658667868023 639628
linux 4 6 0x1700 135 90.0 93.0 98.0 106.0 321025 30.0 790.87 32161499817 68996722563 86993435676 42366511 0 0 0 267697672606270 267784673356272 642259
linux 0 6 0x1500 135 100.0 103.0 108.0 116.0 292577 30.1 761.65 29367307968 63213880959 87292009265 40432413 1335276 0 1712029732 268458573503241 268545865036299 585215
linux 1 6 0x1500 135 101.0 103.0 109.0 117.0 290524 30.1 748.31 29041188289 63208246073 87285076554 39931613 2809781 0 802802766 268584315117624 268671601624626 581095
linux 2 6 0x1500 135 100.0 103.0 109.0 117.0 290847 30.1 746.68 28826899754 63209846942 87287952368 40180184 1026368 0 549755349 268709292711039 268796580515159 581784
linux 3 6 0x1500 135 100.0 103.0 108.0 116.0 291331 30.1 746.19 28769721336 63210477569 87288846931 40025054 31208379 0 376266242 268834154600357 268921443324145 582689
linux 4 6 0x1500 135 102.0 105.0 111.0 119.0 285548 30.1 745.72 28512134284 63210055183 87286172754 40806181 320624 0 406751071 268960734067278 269048022782598 571178
linux 0 6 0x1300 135 111.0 114.0 120.0 129.0 264466 30.1 699.82 26279837524 57190812978 87286842248 38333769 2382611 0 781457693 269718723205247 269806013662480 529008
linux 1 6 0x1300 135 111.0 115.0 121.0 129.0 262890 30.1 699.22 26220471377 57188853216 87283695806 38226101 789554 0 703499661 269843527848644 269930815379231 525881
linux 2 6 0x1300 135 111.0 115.0 121.0 130.0 262982 30.1 694.88 26492217493 57189652132 87283025355 38126339 46313 0 30885 269969193017389 270056481979511 526030
linux 3 6 0x1300 135 112.0 115.0 121.0 130.0 261771 30.1 698.81 26482672559 57244519992 87368275350 37984974 76723502 0 398369636 270095073461261 270182365403686 523633
linux 4 6 0x1300 135 111.0 115.0 121.0 130.0 263013 30.1 699.97 26560738202 57213424629 87320201557 38259951 32182402 0 523486395 270221412768825 270308698914155 526181
linux 0 6 0x1100 135 124.0 129.0 135.0 144.0 236034 30.1 659.15 23762994376 51174428512 87291036663 32968585 1652304 0 992151161 270971680982892 271058972834078 472171
linux 1 6 0x1100 135 124.0 128.0 135.0 145.0 235404 30.1 652.85 23574255670 51165703675 87275640070 33138664 158485 0 27434 271099975907456 271187260841206 470868
linux 2 6 0x1100 135 124.0 130.0 135.0 145.0 234800 30.1 652.91 23717850689 51169749169 87282850630 33626308 0 0 135111 271223763302330 271311053563546 469718
linux 3 6 0x1100 135 125.0 130.0 135.0 145.0 234470 30.1 652.94 23719609780 51168297400 87279359233 33925190 32567 0 0 271348721630777 271436012225222 468989
linux 4 6 0x1100 135 125.0 129.0 135.0 145.0 234807 30.1 653.27 23791834407 51169426017 87281599947 33688111 0 0 34626 271473247164080 271560535516288 469639
