i rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c3 c6 c7 joules timestamp
130 0 0 0 0 0 0 0 0 0 0 0 0 1081554133665
131 5 8474 9 8354 0 0 0 0 0 0 0 0 1081554254777
132 0 0 0 0 0 0 0 0 0 0 0 0 1081554289330
133 0 0 0 0 0 0 0 0 0 0 0 0 1081554324342
134 2 120 0 0 0 0 0 0 0 0 0 0 1081554335440
135 0 0 0 0 0 0 0 0 0 0 0 0 1081554370071
136 2 8300 6 8300 0 0 0 0 0 0 0 0 1081554392154
137 0 0 0 0 0 0 0 0 0 0 0 0 1081554437255
138 0 0 0 0 0 0 0 0 0 0 0 0 1081554498900
139 4 8420 6 8300 0 0 0 0 0 0 0 0 1081554540709
140 0 0 0 0 0 0 0 0 0 0 0 0 1081554558080
141 0 0 0 0 0 0 0 0 0 0 0 0 1081554574976
142 0 0 0 0 0 0 0 0 0 0 0 0 1081554622830
143 2 120 0 0 0 0 0 0 0 0 0 0 1081554637088
144 2 8300 6 8300 0 0 0 0 0 0 0 0 1081554656021
145 0 0 0 0 0 0 0 0 0 0 0 0 1081554690647
146 0 0 0 0 0 0 0 0 0 0 0 0 1081554725616
147 3 5966 2 54 0 0 0 0 0 0 0 0 1081554755930
148 1 2454 4 8246 0 0 0 0 0 0 0 0 1081554771938
149 0 0 0 0 0 0 0 0 0 0 0 0 1081554806506
150 0 0 0 0 0 0 0 0 0 0 0 0 1081554875755
151 5 8474 9 8354 0 0 0 0 0 0 0 0 1081554922242
152 0 0 0 0 0 0 0 0 0 0 0 0 1081554924997
153 0 0 0 0 0 0 0 0 0 0 0 0 1081554986825
154 3 180 0 0 0 0 0 0 0 0 0 0 1081555006699
155 2 8300 6 8300 0 0 0 0 0 0 0 0 1081555058917
156 0 0 0 0 0 0 0 0 0 0 0 0 1081555093437
157 0 0 0 0 0 0 0 0 0 0 0 0 1081555128411
158 2 120 0 0 0 0 0 0 0 0 0 0 1081555146661
159 0 0 0 0 0 0 0 0 0 0 0 0 1081555181264
160 2 8300 6 8300 0 0 0 0 0 0 0 0 1081555257250
161 0 0 0 0 0 0 0 0 0 0 0 0 1081555319069
162 2 120 0 0 0 0 0 0 0 0 0 0 1081555336266
163 0 0 0 0 0 0 0 0 0 0 0 0 1081555430026
164 2 8300 6 8300 0 0 0 0 0 0 0 0 1081555482718
165 0 0 0 0 0 0 0 0 0 0 0 0 1081555659132
166 4 8420 6 8300 0 0 0 0 0 0 0 0 1081555723271
167 0 0 0 0 0 0 0 0 0 0 0 0 1081555802762
168 5 8480 6 8300 0 0 0 0 0 0 0 0 1081555827470
169 0 0 0 0 0 0 0 0 0 0 0 0 1081555831893
170 0 0 0 0 0 0 0 0 0 0 0 0 1081555858124
171 0 0 0 0 0 0 0 0 0 0 0 0 1081555982830
172 4 8420 6 8300 0 0 0 0 0 0 0 0 1081556049626
173 0 0 0 0 0 0 0 0 0 0 0 0 1081556070372
174 0 0 0 0 0 0 0 0 0 0 0 0 1081556106022
175 2 120 0 0 0 0 0 0 0 0 0 0 1081556124176
176 0 0 0 0 0 0 0 0 0 0 0 0 1081556141828
177 2 8300 6 8300 0 0 0 0 0 0 0 0 1081556160948
178 0 0 0 0 0 0 0 0 0 0 0 0 1081556177284
179 0 0 0 0 0 0 0 0 0 0 0 0 1081556195110
180 0 0 0 0 0 0 0 0 0 0 0 0 1081556247633
181 2 120 0 0 0 0 0 0 0 0 0 0 1081556265129
182 2 8300 6 8300 0 0 0 0 0 0 0 0 1081556282945
183 0 0 0 0 0 0 0 0 0 0 0 0 1081556306682
184 0 0 0 0 0 0 0 0 0 0 0 0 1081556345290
185 2 120 0 0 0 0 0 0 0 0 0 0 1081556363106
186 0 0 0 0 0 0 0 0 0 0 0 0 1081556414756
187 2 8300 6 8300 0 0 0 0 0 0 0 0 1081556444548
188 0 0 0 0 0 0 0 0 0 0 0 0 1081556462354
189 0 0 0 0 0 0 0 0 0 0 0 0 1081556495019
190 2 120 0 0 0 0 0 0 0 0 0 0 1081556513249
191 0 0 0 0 0 0 0 0 0 0 0 0 1081556530979
192 2 8300 6 8300 0 0 0 0 0 0 0 0 1081556595314
193 0 0 0 0 0 0 0 0 0 0 0 0 1081556609582
